project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject
5486176,SFB 644: Transformationen der Antike,2005,2016,10365,Humboldt-Universität zu Berlin,12,"Kunst-, Musik-, Theater- und Medienwissenschaften"
5486209,SFB 647: Raum - Zeit - Materie: Analytische und Geometrische Strukturen,2005,2016,10365,Humboldt-Universität zu Berlin,12,
5486220,SFB 649: Ökonomisches Risiko,2005,2016,10365,Humboldt-Universität zu Berlin,12,Mathematik
13124548,GRK 1324: Modellbasierte Entwicklung von Technologien für selbstorganisierende dezentrale Informationssysteme im Katastrophenmanagement - METRIK,2006,2015,10365,Humboldt-Universität zu Berlin,10,
13491312,Von sensorischer Repräsentation über Merkmalsextraktion in wenigen Verarbeitungsschritten zur akustischen Objekterkennung (B06),2005,2013,10365,Humboldt-Universität zu Berlin,9,
13513471,Erregung als Störung der osmotischen und energetischen Homöostase neuronaler Zellen: Implikationen für robustes Netzwerkverhalten (C06),2005,2013,10365,Humboldt-Universität zu Berlin,9,
14087137,Untersuchungen zur Selektivität der oxidativen Dehydrierung von Propan an VOx-Trägerkatalysatoren durch Struktur-Wirkungs-Analysen (B06),2005,2011,10365,Humboldt-Universität zu Berlin,7,
14105719,Technische V2O5/TiO2-Modellkatalysatoren: Untersuchung der Aktivkomponente-Träger-Wechselwirkung (B07),2005,2011,10365,Humboldt-Universität zu Berlin,7,
14147329,Unbesetzte elektronische Zustände von Übergangsmetalloxid-Oberflächen und deponierten Clustern (C10),2005,2008,10365,Humboldt-Universität zu Berlin,4,
19924577,GRK 1360: Genomische und systembiologische Analyse molekularer Netzwerke,2006,2010,10365,Humboldt-Universität zu Berlin,5,"Mikrobiologie, Virologie und Immunologie"
24164643,Anpassungsmechanismen des photosynthetischen Elektronentransportes an den metabolischen ATP- und NADPH-Bedarf (A12),2006,2010,10365,Humboldt-Universität zu Berlin,5,
24184485,GSC 86: Berlin School of Mind and Brain,2006,,10365,Humboldt-Universität zu Berlin,3,Mathematik
35838317,Modulare Synthese und Charakterisierung von pH-spaltbaren Präzisionspolymeren für die Bildung von Kettensteifen siRNA-Polyamin-Komplexen (A15),2007,2009,10365,Humboldt-Universität zu Berlin,3,
35838371,Wechselwirkung stäbchenförmiger siRNA(DNA)-Polykation- Komplexe mit vesikulären Modellmembranen (A16),2007,2009,10365,Humboldt-Universität zu Berlin,3,
35838403,Selbstorganisation von amphiphilen Pfropf-Block-Copolymer- Hybriden in Lösung und an Oberflächen (A17),2007,2009,10365,Humboldt-Universität zu Berlin,3,
35859795,Wandverformung in Mesoporen bei der Kapillarkondensation von Fluiden (B14),2007,2009,10365,Humboldt-Universität zu Berlin,3,
35860164,'Light Harvesting' mit künstlichen hybriden Strukturen (C08),2007,2009,10365,Humboldt-Universität zu Berlin,3,
39276674,GSC 243: Berlin Graduate School of Social Sciences,2007,2014,10365,Humboldt-Universität zu Berlin,8,
40116588,Kalibrierungs- und Bewertungsfehler im Risikomanagement (B07),2007,2011,10365,Humboldt-Universität zu Berlin,5,
50336607,Modelle zufälliger Störungen und die induzierte Dynamik nichtlinearer Systeme (A10),2007,2010,10365,Humboldt-Universität zu Berlin,4,
51074045,Zwei-Photonen-Mikroskop für in vivo Imaging,2007,2007,10365,Humboldt-Universität zu Berlin,1,
51626555,"Ökonometrische Modellierung von Volatilität, Liquidität und Handelsrisiken (B08)",2007,2014,10365,Humboldt-Universität zu Berlin,8,
54452882,Makroökonomische Konsequenzen strategischer Unsicherheit (C10),2007,2016,10365,Humboldt-Universität zu Berlin,10,
54677919,"GRK 1504: Masse, Spektrum, Symmetrie: Teilchenphysik in der Ära des Large Hadron Colliders",2009,2018,10365,Humboldt-Universität zu Berlin,10,
57874132,Analyse von Ribonukleoproteinen in der lichtabhängigen Regulation chloroplastidärer Genexpression (A14),2008,2010,10365,Humboldt-Universität zu Berlin,3,
57874344,Identifizierung von Regulatorgenen des pflanzlichen Primärstoffwechsels via QTL-Klonierung (B14),2008,2010,10365,Humboldt-Universität zu Berlin,3,
57893893,Initiation und Regulation der Blattseneszenz bei Arabidopsis (B16),2008,2010,10365,Humboldt-Universität zu Berlin,3,
57893913,Regulation der Stärkesynthese durch den Carbon-Status: Die Rolle des Signalmetaboliten Trehalose-6-Phosphat (B17),2008,2010,10365,Humboldt-Universität zu Berlin,3,
79337118,"Repräsentationen von Staatlichkeit und neuen Staatengemeinschaften in internationalen Organisationen seit dem Zweiten Weltkrieg: OAU, EWG/EU und UNESCO im Vergleich (A08)",2008,2012,10365,Humboldt-Universität zu Berlin,5,
79419221,"Repräsentationen von (Multi-) Ethnizität in Großbritannien, Ende der 1950er bis Ende der 1970er Jahre (B05)",2008,2012,10365,Humboldt-Universität zu Berlin,5,
79971447,Topologie der Erinnerung: Neapolitanische Adelsgrabmäler als Netzwerke der Selbstdarstellung (C05),2008,2012,10365,Humboldt-Universität zu Berlin,5,
79972047,"Der Wohlstand und die Armut der Anderen: Sozialwissenschaftliches Wissen und soziale Ungleichheit in Afrika und Westeuropa in der Development Era, 1940er- bis 1970er-Jahre (C06)",2008,2013,10365,Humboldt-Universität zu Berlin,6,
79991837,Integriertes Graduiertenkolleg 'SFB 640 - Doktorandenkolleg' (MGK) (MGK),2008,2013,10365,Humboldt-Universität zu Berlin,6,
86259957,Untersuchungen der Eigenschaften von Übergangsmetalloxid-Oberflächen mittels streifender Ionen-Streuung (C11),2008,2011,10365,Humboldt-Universität zu Berlin,4,
91829327,"Deutungsmuster von Macht und Ordnung: Imperium, Republik und Bund als politische Reflexionskategorien (A11)",2009,2016,10365,Humboldt-Universität zu Berlin,8,
91870780,Aneignung antiker Skulptur ab dem 16. Jahrhundert. Wahrnehmung und Kanonisierung (B10),2009,2016,10365,Humboldt-Universität zu Berlin,8,
91870919,Konkurrenz der Altertümer. Deutschlands Antikentektonik zwischen Historismus und Moderne (B11),2009,2016,10365,Humboldt-Universität zu Berlin,8,
100164897,"Holonomy Theory of Indefinite Metrics, Conformally Invariant Differential Operators and Q-Curvature (A07)",2009,2012,10365,Humboldt-Universität zu Berlin,4,
100164983,Tests and Applications of the AdS/CFT Correspondence (A08),2009,2012,10365,Humboldt-Universität zu Berlin,4,
100165157,Enumerative Geometry of Moduli Spaces (A09),2009,2012,10365,Humboldt-Universität zu Berlin,4,
100246752,Dynamics of Cosmological Models: The Tumbling Universe (B07),2009,2012,10365,Humboldt-Universität zu Berlin,4,
100247111,Integrable Structures in the Gauge/String Theory Correspondence (B08),2009,2012,10365,Humboldt-Universität zu Berlin,4,
100247442,Integriertes Graduiertenkolleg 'Raum - Zeit - Materie' (MGK),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108359551,Rechnungslegung und Kapitalkosten (A07*),2009,2012,10365,Humboldt-Universität zu Berlin,4,
108400497,Regulatorisches Risiko aus dynamischer Perspektive (A08),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108420277,Die lokale Inzidenz von Schocks - die Rolle des Arbeitsangebots (A09),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108420886,Verbriefung und Gleichgewichts- Risikotransfer (A11),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108421097,Einflüsse des Entscheidungskontext auf die Risikowahrnehmung bei Anlageentscheidungen (A12),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108585318,Das aggregierte Mortlitätsrisiko und sein Einfluss auf das Asset-Liability-Management von Lebensversicherungsunternehmen (B09*),2009,2011,10365,Humboldt-Universität zu Berlin,3,
108585508,Dynamische Copula Modelle (B10),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108585979,Wetterrisikomanagement (C11),2009,2016,10365,Humboldt-Universität zu Berlin,8,
108605078,Risk Data Center (RDC) (INF),2009,2016,10365,Humboldt-Universität zu Berlin,8,
117125012,Algebraic Varieties and Principal Bundles: Semistable Objects and their Moduli Spaces (A11),2009,2012,10365,Humboldt-Universität zu Berlin,4,
138201167,Das Erwartungsmanagement von Zentralbanken und die Finanzkrise (C14),2009,2016,10365,Humboldt-Universität zu Berlin,8,
139572857,Die Rolle von Glutamatrezeptorlokalisierung bei der Integration von Kurz- und Langzeitgedächtnis (B07*),2009,2013,10365,Humboldt-Universität zu Berlin,5,
139716480,Mathematische Modellierung von Wechselwirkungen im Membranlipid-Metabolismus des Parasiten Toxoplasma gondii und seiner humanen Wirtzelle als Grundlage für die Ableitung von allgemeinen Prinzipien der Wirt-Parasit-Beziehung (C07*),2009,2013,10365,Humboldt-Universität zu Berlin,5,
139781297,Theoretische Vorhersage von Wirkorten in biologischen Netzwerken (C08*),2009,2013,10365,Humboldt-Universität zu Berlin,5,
142440215,Multimodales Mehrphotonen-Mikrospektrometer,2009,2009,10365,Humboldt-Universität zu Berlin,1,
154846008,Inferenz für Sprungmodelle und inverse Probleme (C12),2009,2016,10365,Humboldt-Universität zu Berlin,8,
158230677,GRK 1651: Service-orientierte Architekturen zur Integration Software-gestützter Prozesse am Beispiel des Gesundheitswesens und der Medizintechnik (SOAMED).,2010,,10365,Humboldt-Universität zu Berlin,3,
158907318,Unternehmerische Risikoallokation mit Finanzderivaten (A13),2009,2016,10365,Humboldt-Universität zu Berlin,8,
161181472,GRK 1659: Interdependenzen in der Steuerung von Marktprozessen,2011,2016,10365,Humboldt-Universität zu Berlin,6,Wirtschaftswissenschaften
161613182,Konfokales Fluoreszenzmikroskop mit Erweiterung für Zwei-Photonen-Mikroskopie,2009,2009,10365,Humboldt-Universität zu Berlin,1,
178788898,Nicht- und Semiparametrische Methoden für Eulergleichungen und Risikomessung (B11),2010,2014,10365,Humboldt-Universität zu Berlin,5,
182087777,SFB 951: Hybrid Inorganic/Organic Systems (HIOS) for Opto-Electronics,2011,,10365,Humboldt-Universität zu Berlin,3,
183049896,GRK 1740: Dynamische Phänomene in komplexen Netzwerken: Grundlagen und Anwendungen,2011,,10365,Humboldt-Universität zu Berlin,3,Mathematik
184179749,Nichtlineare Klimadynamik: Datenanalyse und Modellierung (E01 (C01)),2010,2010,10365,Humboldt-Universität zu Berlin,1,
190556841,Chaos-Synchronisation und -Kontrolle gekoppelter Halbleiterlaser (E02 (A06)),2011,2013,10365,Humboldt-Universität zu Berlin,3,
191312833,GRK 1772: Computergestützte Systembiologie,2011,,10365,Humboldt-Universität zu Berlin,3,Grundlagen der Biologie und Medizin
194424575,GSC 1013: Graduiertenschule für Analytical Sciences Adlershof,2012,,10365,Humboldt-Universität zu Berlin,3,
194453117,EXC 1027: Bild Wissen Gestaltung. Ein interdisziplinäres Labor,2012,,10365,Humboldt-Universität zu Berlin,3,Mathematik
194669382,GRK 1792: Hochdimensionale nicht stationäre Zeitreihen,2013,,10365,Humboldt-Universität zu Berlin,3,
197437488,GRK 1800: Moduli und automorphe Formen: arithmetische und geometrische Aspekte,2012,2016,10365,Humboldt-Universität zu Berlin,5,
203970228,Topological Rigidity and Dynamics (A12#),2011,2012,10365,Humboldt-Universität zu Berlin,2,
205834212,Inferenzstatistische Methoden zur Erforschung der genetischen Grundlagen von Risikopräferenzen (A14),2012,2013,10365,Humboldt-Universität zu Berlin,2,
207926420,Untersuchung von Strukturbildung in HIOS auf molekularen Skalen mit Hilfe von atomar-aufgelösten molekulardynamischen Computersimulationen (A01),2011,2015,10365,Humboldt-Universität zu Berlin,5,
207926441,Verknüpfung und lokale Charakterisierung einzelner Moleküle auf ultradünnen ZnO Filmen auf Metallen (A02),2011,,10365,Humboldt-Universität zu Berlin,3,
207926462,Design funktionaler molekularer Bausteine zur kovalenten und nicht-kovalenten Organisation auf Halbleiteroberflächen (A03),2011,,10365,Humboldt-Universität zu Berlin,3,
207926494,Oberflächen selektive Funktionalisierung von anorganischen Halbleitern (A04),2011,2017,10365,Humboldt-Universität zu Berlin,7,
207926516,ZnO/organische Hybridstrukturen (A05),2011,,10365,Humboldt-Universität zu Berlin,3,
207928247,HIOS basierend auf nanotubularen Farbstoff-Aggregaten (A06),2011,,10365,Humboldt-Universität zu Berlin,3,
207928267,Untersuchung struktureller Eigenschaften von HIOS-Systemen auf Basis von atomistischen und vergröberten Vielteilchensimulationen (A07),2011,,10365,Humboldt-Universität zu Berlin,3,
207928287,Einstellen der Energieniveaus hybrider anorganisch/organischer Heterostrukturen (A08),2011,,10365,Humboldt-Universität zu Berlin,3,
207928306,In-situ und Echtzeit-Röntgenstreuung an HIOS: Verständnis und Kontrolle des Wachstums (A09),2011,2015,10365,Humboldt-Universität zu Berlin,5,
207942661,Plasmonische Nanoantennen als effiziente Ein- und Auskoppler für opto-elektronische Systeme basierend auf anorganisch/organischen Grenzflächen (B01),2011,2015,10365,Humboldt-Universität zu Berlin,5,
207942700,"Untersuchung von kohärenter Streuung, Verstärkung und Lasing in metall-organischen Hybrid-Nanostrukturen (B02)",2011,,10365,Humboldt-Universität zu Berlin,3,
207942731,Elektronische Kopplung in anorganisch/organischen Halbleiterhybrid-strukturen mit opto-elektronischer Funktion (B03),2011,,10365,Humboldt-Universität zu Berlin,3,
207942750,Ab-initio Charakterisierung von hybriden anorganisch/organischen Grenzflächen (B04),2011,,10365,Humboldt-Universität zu Berlin,3,
207942773,Ultraschnelle nichtlineare Terahertz- und Infrarotspektroskopie an HIOS (B05),2011,2015,10365,Humboldt-Universität zu Berlin,5,
207942817,"Theorie der Transferprozesse und optischen Spektren von Hybridsystemen aus Molekülen, anorganischen Halbleitern und metallischen Nanoteilchen (B06)",2011,,10365,Humboldt-Universität zu Berlin,3,
207942836,Ladungstransfer und Ladungsträgertrennung an hybriden Grenzflächen (B07),2011,,10365,Humboldt-Universität zu Berlin,3,
207942856,Leuchtdioden aus anorganischen GaN-basierten Nanodrähten umhüllt von konjugierten organischen Molekülen auf der Basis des resonanten Energietransfers nach Förster (B08),2011,2015,10365,Humboldt-Universität zu Berlin,5,
207942877,Elektronische Struktur und ultraschnelle Ladungsträgerdynamik an anorganischen/organischen Hybridgrenzflächen (B09),2011,,10365,Humboldt-Universität zu Berlin,3,
207942898,Auftragssynthese von konjugierten organischen Molekülen (Z01),2011,,10365,Humboldt-Universität zu Berlin,3,
207942917,Charakterisierung der Struktur und Morphologie von HIOS (Z02),2011,,10365,Humboldt-Universität zu Berlin,3,
207942936,Koordination (Z03),2011,,10365,Humboldt-Universität zu Berlin,3,
208415830,"GRK 1845: Stochastische Analysis mit Anwendungen in Biologie, Finanzen und Physik",2012,2017,10365,Humboldt-Universität zu Berlin,6,Mathematik
228914880,"GRK 1939: Philosophie, Wissenschaft und die Wissenschaften: Der Dialog zwischen Formen und Modellen des Wissens im antiken griechischen, römischen und arabischen Denken",2014,,10365,Humboldt-Universität zu Berlin,3,Geschichtswissenschaften
229177839,Risikoallokation in Firmen (A15*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229291537,Natur/Kultur: Zur Transformationsgeschichte einer mythischen Grenzziehung (A14*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229291878,Die nordische Transformation der Antike: Der Rudbeckianismus als Wissenschafts-paradigma im 17. und 18. Jahrhundert (A15*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229295716,Transformationen antiker 'Gesellschaft' im späten 19. und 20. Jahrhundert (A16*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229297228,Wissen wollen: Neugier im Mittelalter (A17*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229337971,Strukturelle vektorautoregressive Analyse (C15*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229569205,Pluralisierung von Antike in der deutschen Literatur des 18. Jahrhunderts (B12*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
229569476,"Aneignung, Nachahmung, Erfindung. Antiketransformation in der Literatur der italienischen und französischen Renaissance (1450-1590) (B13*)",2013,2016,10365,Humboldt-Universität zu Berlin,4,
229572500,Bewegte Räume. Szenographie der Antiken im Film (B14*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
230436819,"Vertrauen durch Verfahren: Stabilisierungs-Prozesse in der post-stalinistischen Sowjetunion, 1953 bis 1964 (C07*)",2013,2013,10365,Humboldt-Universität zu Berlin,1,
230862450,Algebraische Topologie: Starrheit und Dynamik (C01 [A12]),2013,2016,10365,Humboldt-Universität zu Berlin,4,
230862720,"Differentialgeometrie: Geometrische und Spektrale Invarianten von Riemannschen, Lorentzschen und Konforme Mannigfaltigkeiten (C02 [A7,B6])",2013,2016,10365,Humboldt-Universität zu Berlin,4,
230862796,"Algebraische Geometrie: Deformationen, Moduli und Vektorbündel (C03 [A3,A9,A11])",2013,2016,10365,Humboldt-Universität zu Berlin,4,
230901826,Struktur der Quantenfeldtheorie: Hopf-Algebren im Vergleich zur Integrabilität (C04*),2013,2016,10365,Humboldt-Universität zu Berlin,4,
230903373,AdS/CFT Korrespondenz: Integrable Strukturen und neue Observablen (C05 [B8]),2013,2016,10365,Humboldt-Universität zu Berlin,4,
230906648,Streuamplituden: Symmetrien und Wechselbeziehungen zwischen maximaler Supergravitation und Yang-Mills-Theorie (C06 [A8]),2013,2016,10365,Humboldt-Universität zu Berlin,4,
230908068,"Differentialoperatoren der Mathematischen Physik: Spektraltheorie und Dynamik (C07 [B1,B6])",2013,2016,10365,Humboldt-Universität zu Berlin,4,
