source,target,value
257863,1757803,1
257865,257863,1
257865,257877,1
257865,257883,1
257865,1028342,1
257865,1040207,1
257865,1228860,1
257865,1270047,1
257865,1300969,1
257865,1328585,1
257865,1380107,1
257865,1381175,1
257865,1419317,1
257865,1523809,1
257865,1609679,1
257865,1757803,1
257877,1040207,1
257877,1523809,1
257877,1757803,1
257883,257877,1
257883,1040207,1
257883,1523809,1
257883,1757803,1
257921,250758,1
257921,250760,1
257921,250764,1
257921,250766,1
257921,250768,1
257921,258895,1
257921,415780,2
257921,1350216,1
257921,1409148,1
257921,1537127,3
257921,1666716,1
257921,9627727,2
257921,203236994,1
257921,233067818,1
257921,271614432,1
257921,281278498,1
257935,252001,1
257935,1023156,1
257935,1218754,1
257935,1220314,1
257935,1286691,1
257935,1348751,1
257935,1377320,1
257935,1384496,1
257935,1384840,1
257935,1455618,3
257935,1467715,1
257935,1566017,1
257935,1593539,1
257935,1614414,1
257935,1648718,1
257935,1669614,1
257935,1707841,1
257935,1730538,1
257935,1747288,1
257935,1779193,1
257935,15192671,1
257935,17219476,1
257935,175245622,1
257935,230407454,1
257935,248870507,1
257935,253703956,1
257935,269378371,1
257976,1095005,1
257976,1172672,1
257976,1288780,1
257976,1522797,1
257976,1528905,1
257976,1578050,1
257976,1866634,1
258006,6306,1
258006,1100279,1
258006,1120414,1
258006,1264242,1
258006,1290616,1
258006,1388144,1
258006,1434797,1
258042,5667,1
258042,1215873,1
258042,1254155,1
258042,1464345,1
258082,258078,1
258082,261702,1
258082,1116898,1
258174,1059830,1
258174,1121599,1
258174,1128086,1
258174,1172156,1
258174,1197293,1
258174,1225564,1
258174,1279712,1
258174,1364338,1
258174,1377884,1
258174,1397066,1
258174,1445903,1
258174,1450065,1
258174,1462765,1
258174,1724779,1
258174,1762391,1
258174,1791048,1
258174,1831723,1
258174,1849563,1
258174,1872056,1
258174,15928956,1
258174,15929301,1
258196,1017258,1
258196,1022182,1
258196,1032589,1
258196,1143702,1
258196,1188479,1
258196,1391646,1
258196,1405698,1
258196,1409406,1
258196,1418515,1
258196,1580154,1
258196,1684312,1
258196,1752718,1
258196,1785659,1
258196,71677093,1
258208,5840,1
258208,1055404,1
258208,1635688,1
258212,5840,1
258212,258208,1
258212,1055404,1
258212,1635688,1
258224,1430766,1
258230,258224,1
258230,262062,1
258230,1041879,1
258230,1233792,1
258230,1361844,1
258230,1395277,1
258230,1430766,1
258230,1915200,1
258250,1457573,1
258380,1032470,1
258380,1037489,1
258380,1104544,1
258380,1208730,1
258380,1246185,1
258380,1250089,1
258380,1373937,1
258380,1407835,1
258380,1417957,1
258380,1421910,1
258380,1428227,1
258380,1429718,1
258380,1593016,1
258380,1630862,1
258380,1706171,1
258380,1793235,2
258380,1812310,1
258380,52384458,1
258380,66414228,1
258380,134227653,1
258380,193506370,1
258380,215831640,1
258421,258421,1
258421,262048,2
258421,1301494,2
258421,1305300,2
258421,1590919,2
258421,1766361,2
258467,1004706,1
258467,1193475,1
258477,257089,1
258477,258483,1
258477,258493,1
258477,996733,1
258477,1204834,2
258477,1274620,1
258477,1276258,1
258477,1396186,1
258477,1402214,1
258477,1411417,1
258477,1415416,1
258483,996733,1
258483,1274620,1
258483,1276258,1
258483,1415416,1
258483,1582508,1
258483,111431259,1
258483,353757739,1
258491,257089,1
258491,257091,1
258491,258477,1
258491,258483,1
258491,258493,1
258491,996733,1
258491,1204834,2
258491,1274620,1
258491,1276258,1
258491,1396186,1
258491,1402214,1
258491,1411417,1
258491,1415416,1
258491,1521934,1
258493,257089,1
258493,258483,1
258493,996733,1
258493,1204834,2
258493,1274620,1
258493,1276258,1
258493,1396186,1
258493,1402214,1
258493,1411417,1
258493,1415416,1
258509,262130,1
258509,999708,1
258509,1066979,1
258509,1257152,1
258509,1387019,1
258509,1638688,1
258509,1712838,1
258531,250377,1
258537,1003342,1
258537,1377666,1
258549,255884,1
258549,258537,1
258549,1000452,1
258549,1003342,1
258549,1047328,1
258549,1126578,1
258549,1237432,1
258549,1309525,1
258549,1357035,1
258549,1366092,1
258549,1377666,1
258549,1409372,1
258549,1693529,1
258565,1301631,1
258613,260114,2
258613,376548,1
258613,970112,2
258613,970118,1
258613,970127,1
258613,1042934,1
258613,1179045,1
258613,1228225,1
258613,1296139,1
258613,1380410,1
258613,1384076,1
258613,1516475,1
258613,1690586,1
258613,1700225,1
258613,1722443,2
258613,1779730,1
258613,1811351,1
258613,1819515,1
258613,1824571,1
258613,1849356,1
258613,1874371,1
258613,229507000,1
258625,1580177,1
258625,1655964,1
258691,258697,1
258691,1007791,1
258691,1088939,1
258691,1125004,1
258691,1149126,1
258691,1200083,1
258691,1290616,1
258691,1379113,1
258691,1395406,1
258691,1481443,1
258691,1548777,1
258691,1613142,1
258691,1619071,1
258691,1663737,1
258691,1748543,1
258691,1749720,1
258691,1761643,1
258691,1861765,1
258697,1149126,1
258697,1749720,1
258707,5916,1
258707,258725,1
258707,386124,1
258707,386173,1
258707,1014935,1
258707,1068221,1
258707,1072640,1
258707,1094833,1
258707,1288935,1
258707,1302083,1
258707,1332777,1
258707,1412136,1
258707,1713401,1
258707,1730900,1
258725,5916,1
258725,386124,1
258725,386173,1
258725,1068221,1
258725,1072640,1
258725,1094833,1
258725,1288935,1
258725,1302083,1
258725,1332777,1
258725,1412136,1
258725,1713401,1
258725,1730900,1
258747,250968,1
258747,1015033,1
258747,1182352,1
258747,1214261,1
258747,1229315,1
258829,1183584,1
258829,1277998,1
258829,1575645,1
258895,250758,1
258895,250760,1
258895,250766,1
258895,1409148,1
258895,1666716,1
258925,1040585,1
258925,1070315,1
258925,1097284,1
258925,1148069,1
258925,1195741,1
258925,1196114,1
258925,1302513,1
258925,1374550,1
258961,258969,1
258961,989590,1
258961,1020681,1
258961,1688666,1
258963,5706,1
258963,258961,1
258963,258969,1
258963,989590,1
258963,1020681,1
258963,1145853,1
258963,1341133,1
258963,1528537,1
258963,1688666,1
258969,989590,1
258969,1020681,1
258969,1688666,1
258971,5706,1
258971,258961,1
258971,258963,1
258971,258969,1
258971,989590,1
258971,1020681,1
258971,1030155,1
258971,1145853,1
258971,1195719,1
258971,1341133,1
258971,1528537,1
258971,1688666,1
258971,1782761,1
258971,1850222,1
258971,14679523,1
258971,14720360,1
258971,66271114,1
258971,91829363,1
258971,141989787,1
258971,204484133,1
258971,262282063,1
258985,1412450,1
258985,1900781,1
258987,258979,1
258987,418470,1
258987,418512,1
258987,1051424,1
258987,1159722,1
258987,154384914,1
259001,252167,1
259001,259015,1
259001,259023,1
259001,259025,1
259001,259031,1
259001,1088669,1
259001,1254132,1
259001,1306306,1
259001,1585909,1
259003,252167,1
259003,259001,1
259003,259005,1
259003,259009,1
259003,259013,1
259003,259015,1
259003,259017,1
259003,259019,1
259003,259023,1
259003,259025,1
259003,259027,1
259003,259031,1
259003,1088669,1
259003,1254132,1
259003,1306306,1
259003,1413116,1
259003,1428559,1
259003,1460795,1
259003,1585909,1
259005,252167,1
259005,259001,1
259005,259009,1
259005,259015,1
259005,259023,1
259005,259025,1
259005,259031,1
259005,1088669,1
259005,1254132,1
259005,1306306,1
259005,1460795,1
259005,1585909,1
259007,252167,1
259007,259001,1
259007,259003,1
259007,259005,1
259007,259009,1
259007,259013,1
259007,259015,1
259007,259017,1
259007,259019,1
259007,259023,1
259007,259025,1
259007,259027,1
259007,259029,1
259007,259031,1
259007,1021972,1
259007,1088669,1
259007,1254132,1
259007,1306306,1
259007,1413116,1
259007,1428559,1
259007,1460795,1
259007,1585909,1
259009,252167,1
259009,259001,1
259009,259015,1
259009,259023,1
259009,259025,1
259009,259031,1
259009,1088669,1
259009,1254132,1
259009,1306306,1
259009,1460795,1
259009,1585909,1
259013,252167,1
259013,259001,1
259013,259005,1
259013,259009,1
259013,259015,1
259013,259023,1
259013,259025,1
259013,259027,1
259013,259031,1
259013,1088669,1
259013,1254132,1
259013,1306306,1
259013,1460795,1
259013,1585909,1
259015,259025,1
259015,1088669,1
259015,1585909,1
259017,252167,1
259017,259001,1
259017,259005,1
259017,259009,1
259017,259013,1
259017,259015,1
259017,259019,1
259017,259023,1
259017,259025,1
259017,259027,1
259017,259031,1
259017,1088669,1
259017,1254132,1
259017,1306306,1
259017,1460795,1
259017,1585909,1
259019,252167,1
259019,259001,1
259019,259005,1
259019,259009,1
259019,259013,1
259019,259015,1
259019,259023,1
259019,259025,1
259019,259027,1
259019,259031,1
259019,1088669,1
259019,1254132,1
259019,1306306,1
259019,1460795,1
259019,1585909,1
259023,252167,1
259023,259015,1
259023,259025,1
259023,259031,1
259023,1088669,1
259023,1254132,1
259023,1306306,1
259023,1585909,1
259027,252167,1
259027,259001,1
259027,259005,1
259027,259009,1
259027,259015,1
259027,259023,1
259027,259025,1
259027,259031,1
259027,1088669,1
259027,1254132,1
259027,1306306,1
259027,1460795,1
259027,1585909,1
259029,252167,1
259029,259001,1
259029,259003,1
259029,259005,1
259029,259009,1
259029,259013,1
259029,259015,1
259029,259017,1
259029,259019,1
259029,259023,1
259029,259025,1
259029,259027,1
259029,259031,1
259029,1021972,1
259029,1088669,1
259029,1254132,1
259029,1306306,1
259029,1413116,1
259029,1428559,1
259029,1460795,1
259029,1585909,1
259031,259015,1
259031,259025,1
259031,1088669,1
259031,1254132,1
259031,1585909,1
259155,259159,1
259155,259163,1
259155,259173,1
259155,259181,1
259155,1169930,1
259155,1199791,1
259155,1673292,1
259159,259163,1
259159,259173,1
259159,259181,1
259159,1169930,1
259159,1199791,1
259159,1673292,1
259163,259173,1
259163,1169930,1
259163,1199791,1
259163,1673292,1
259181,259163,1
259181,259173,1
259181,1169930,1
259181,1199791,1
259181,1673292,1
259225,5539,1
259225,260962,1
259225,997404,1
259225,1059117,1
259225,1113595,1
259225,1262179,1
259225,1296313,1
259225,1543921,1
259225,1596575,1
259225,1609405,1
259225,1615775,1
259225,1669661,1
259225,1675150,1
259225,1677717,1
259310,5720,1
259310,6899,1
259310,259324,1
259310,998549,1
259310,1024958,1
259310,1033099,1
259310,1046603,1
259310,1250657,1
259310,1300004,1
259310,1336631,1
259310,1371055,1
259310,1423810,1
259310,1442593,1
259310,1450133,1
259310,1464605,1
259310,1485722,1
259310,1760079,1
259310,1847965,1
259324,5720,2
259324,6899,1
259324,252392,1
259324,261080,1
259324,261088,1
259324,998549,2
259324,1033753,1
259324,1250657,1
259324,1300004,1
259324,1336631,1
259324,1371055,1
259324,1423810,2
259324,1485722,1
259324,1580397,1
259354,252895,1
259354,380864,1
259354,1629658,1
259375,259385,1
259375,259389,1
259375,1066867,1
259375,1068221,1
259375,1296313,1
259375,1551267,1
259375,1570914,1
259375,1571608,1
259375,1639160,1
259385,1570914,2
259385,1638639,1
259385,1639160,1
259389,259385,1
259389,1066867,1
259389,1296313,1
259389,1551267,1
259389,1570914,1
259389,1639160,1
259445,1000920,1
259445,1016822,1
259445,1085305,1
259445,1160998,1
259445,1224506,1
259445,1380935,1
259445,1829222,1
259449,1047376,1
259537,1199232,1
259569,259565,1
259569,1208321,1
259579,259565,1
259579,259569,1
259579,1208321,1
259623,1095047,1
259623,1434884,1
259623,1605851,1
259625,259623,1
259625,1095047,1
259625,1178548,1
259625,1434884,1
259625,1436461,1
259625,1491549,1
259625,1605851,1
259625,1761368,2
259633,1830437,1
259685,1172989,1
259685,1351474,1
259729,1054972,1
259729,1072358,2
259729,1088576,1
259729,1224884,1
259729,1283220,1
259729,1325631,1
259729,1351753,1
259729,1508838,1
259729,1591878,1
259729,1621724,1
259729,1726191,1
259729,1745341,1
259729,1871832,1
259733,259729,1
259733,1054972,1
259733,1072358,2
259733,1088576,1
259733,1224884,1
259733,1258318,1
259733,1270734,1
259733,1283220,1
259733,1308732,1
259733,1325631,1
259733,1351753,1
259733,1362776,1
259733,1508838,1
259733,1591878,1
259733,1621724,1
259733,1726191,1
259733,1745341,1
259733,1871832,1
259839,259449,1
259839,1047376,1
259839,1359002,1
259839,1669985,1
259849,259449,1
259849,259839,1
259849,1047376,1
259849,1207273,1
259849,1222387,1
259849,1342217,1
259849,1359002,1
259849,1450783,1
259849,1486016,1
259849,1669985,1
259909,259904,1
259909,259911,1
259909,1245225,1
259909,1574129,1
259909,1649942,1
259909,1782225,1
259911,259904,1
259911,1459983,1
259911,1574129,1
259935,259449,1
259935,1062083,1
259935,1179146,1
259935,1371317,1
259935,1450783,1
259935,1450789,1
259937,1087848,1
259937,1503339,1
259937,166587453,1
259941,1650284,1
259941,1696362,1
259941,59348548,1
259966,252676,1
259966,252680,1
259966,1020290,1
259966,1206173,1
259966,1766287,1
259979,999314,1
259979,1125928,1
259979,1277714,1
259979,1558900,1
259979,1641589,1
260005,1002572,1
260062,1121487,1
260062,1153552,1
260114,260114,1
260114,1042934,2
260114,1228225,2
260114,1296139,3
260114,1380410,2
260114,1384076,2
260114,1700225,2
260114,183548446,1
260170,5726,1
260170,426928,1
260170,1413634,1
260170,1647464,1
260170,1693474,1
260170,1750720,1
260170,1756162,1
260174,5726,1
260174,5869,1
260174,6662,1
260174,260170,1
260174,1025217,1
260174,1035354,1
260174,1036642,1
260174,1647464,1
260174,1756162,1
260174,9586824,1
260256,1867751,1
260256,2047186,1
260256,2047204,1
260256,2047215,1
260294,6384,1
260294,260296,1
260294,1001735,1
260294,1088258,1
260294,1143702,1
260294,1841029,1
260296,6384,2
260296,1143702,1
260296,1848353,1
260296,63977205,1
260296,172114812,1
260340,1572931,1
260340,1643661,1
260340,1828979,1
260340,19678372,2
260386,5263,1
260386,260396,1
260386,1030119,1
260386,1301006,1
260388,5263,1
260388,260386,1
260388,260390,1
260388,260394,1
260388,260396,1
260388,262100,1
260388,1030119,1
260388,1301006,1
260388,1335268,1
260388,2032675,1
260390,5263,1
260390,260386,1
260390,260396,1
260390,262100,1
260390,1030119,1
260390,1301006,1
260390,1335268,1
260394,5263,1
260394,260386,1
260394,260390,1
260394,260396,1
260394,262100,1
260394,1030119,1
260394,1301006,1
260394,1335268,1
260396,5263,1
260396,1030119,1
260442,5409,1
260442,1037714,1
260442,1063908,1
260442,1111705,1
260442,1341412,1
260442,1508866,1
260458,260458,1
260458,462973,2
260458,1068044,2
260458,1141841,2
260458,1292373,2
260458,1399463,2
260458,1467436,2
260458,1523110,2
260476,1379600,1
260482,1078832,1
260484,253711,1
260484,253717,1
260484,260482,1
260484,1078832,1
260516,250546,1
260516,1026486,1
260516,1114213,1
260520,6350,1
260520,250546,1
260520,254071,1
260520,260516,1
260520,1026486,1
260520,1114213,1
260520,1270145,1
260520,1642512,1
260520,1862926,1
260586,253189,1
260586,1005783,1
260586,1033408,1
260586,1203168,1
260586,1341075,1
260586,1377997,1
260586,1381453,1
260586,1462953,1
260610,5171,1
260610,6196,1
260610,1061226,1
260610,1115820,1
260610,1138467,1
260610,1174596,1
260610,1208730,1
260610,1244002,1
260716,253225,1
260716,16973673,1
260716,45626312,1
260828,1450042,1
260834,1100790,1
260834,1188342,1
260834,1201275,1
260834,1312078,1
260834,1470896,1
260834,1489471,1
260838,260834,1
260838,1100790,1
260838,1188342,1
260838,1201275,1
260838,1312078,1
260838,1470896,1
260838,1489471,1
260912,6954,1
260912,1307554,1
260962,1262179,1
260962,1296313,1
260962,1609405,1
260962,1677717,1
260986,1404983,1
260986,1609348,1
260986,28955591,1
260986,35080505,1
260986,59533163,1
260986,128675209,1
260986,213085972,1
260998,6759,1
260998,988327,1
260998,1064185,1
260998,1064647,1
260998,1126113,1
260998,1231245,1
260998,1284952,1
260998,1303050,1
260998,1305050,1
260998,1315797,1
260998,1419340,1
260998,1550536,1
261044,257863,1
261044,257865,1
261044,257877,1
261044,257883,1
261044,1028342,1
261044,1040207,1
261044,1067525,1
261044,1108143,1
261044,1228860,1
261044,1270047,1
261044,1300969,1
261044,1328585,1
261044,1380107,1
261044,1381175,1
261044,1419317,1
261044,1523809,1
261044,1609679,1
261044,1757803,1
261070,5720,1
261070,252392,1
261070,259324,1
261070,261080,1
261070,261088,1
261070,998549,1
261070,1033753,1
261070,1423810,1
261070,1580397,1
261080,252392,1
261080,261088,1
261080,803113,1
261080,998549,1
261080,1166941,1
261080,214371581,1
261080,214448257,1
261088,252392,1
261088,998549,1
261098,257433,1
261098,1194636,1
261098,1419665,1
261098,1581350,1
261098,1774490,1
261104,843155,1
261104,843159,1
261104,1245748,1
261104,1379203,1
261104,1531345,1
261104,1635725,1
261148,1024764,1
261148,1184006,1
261148,1279639,1
261148,1299938,1
261148,1334947,1
261148,1428227,1
261148,1568272,1
261148,1579025,1
261148,1593016,1
261192,1021366,1
261192,1087153,1
261192,1142298,1
261192,1231042,1
261192,1349992,1
261192,1434488,1
261192,1660050,1
261220,1006859,1
261220,1350634,1
261222,261220,1
261222,817928,1
261222,1006859,1
261222,1126962,1
261222,1350634,1
261222,1389911,1
261222,1612348,1
261312,257563,1
261312,842123,1
261312,1225200,1
261312,1243590,1
261312,1245634,1
261312,1352114,1
261312,1466037,1
261312,1585291,1
261312,1593789,1
261322,257563,1
261322,261312,1
261322,842123,1
261322,904454,1
261322,1209146,1
261322,1225200,1
261322,1243590,1
261322,1245634,1
261322,1352114,1
261322,1466037,1
261322,1585291,1
261322,1593789,1
261350,5362,1
261350,5942,1
261350,1068072,1
261350,1088318,1
261350,1264008,1
261350,1277785,1
261350,1477302,1
261350,1519841,1
261350,1570975,1
261350,1584009,1
261350,1651155,1
261350,1661830,1
261350,1662187,2
261350,1671742,1
261350,1731355,1
261350,1756162,1
261350,1770846,1
261350,1832154,1
261350,1857405,1
261350,1875110,1
261350,16278400,1
261350,55457038,1
261350,167681375,1
261350,171595628,1
261350,186288093,1
261350,226547291,1
261350,231392588,1
261350,236740920,1
261350,236755382,1
261375,261393,1
261375,987780,1
261375,993946,1
261375,1052825,1
261375,1122014,1
261375,1182403,1
261375,1203066,1
261375,1323818,1
261375,1402062,1
261375,1430419,1
261375,1464727,1
261375,1591867,1
261375,1632097,1
261393,1122014,1
261393,1632097,1
261437,1211559,1
261437,1999587,1
261571,261571,1
261571,1135647,2
261571,1183811,2
261571,1448000,2
261571,1655075,2
261571,1723712,2
261571,1859403,2
261649,261665,1
261649,1016215,1
261649,1096184,1
261665,1016215,1
261690,1068813,1
261700,258078,1
261700,258082,1
261700,261702,1
261700,803113,1
261700,1109373,1
261700,1116898,1
261700,1177455,1
261700,1258227,1
261700,1379524,1
261702,258078,1
261702,1116898,1
261754,5667,1
261754,1045262,1
261754,142009443,1
261754,142009661,1
261780,5667,1
261780,258042,1
261780,987782,1
261780,1215873,1
261780,1254155,1
261780,1460814,1
261780,1464345,1
261780,1609746,1
261858,255585,1
261858,261866,1
261858,261868,1
261858,261870,1
261858,990533,1
261858,1069722,1
261858,1210632,1
261858,1438587,1
261858,1529283,1
261858,1727487,1
261866,255585,1
261866,990533,1
261866,1069722,1
261868,255585,1
261868,261866,1
261868,261870,1
261868,990533,1
261868,1069722,1
261868,1210632,1
261868,1717168,1
261868,219148439,1
261870,255585,1
261870,261866,1
261870,990533,1
261870,1069722,1
261872,262430,2
261872,461783,2
261872,1086342,1
261872,1365470,2
261872,1413351,1
261872,1439631,1
261872,1550661,2
261872,12406776,2
261872,69404197,1
261872,289641900,1
261928,258467,1
261928,1004706,1
261928,1193475,1
261928,1245029,1
261928,1693441,1
261960,1002788,1
261960,1021562,1
261960,1070191,2
261960,1323187,1
261960,1352161,1
261960,1458422,1
261960,1611261,1
261976,251997,1
261976,252001,1
261976,1326938,1
261996,258250,1
261996,1457573,1
262004,262014,1
262004,1018594,1
262004,1109437,1
262004,1117510,1
262004,1147389,1
262004,1230568,1
262004,1302571,1
262004,1368033,2
262004,1460033,1
262004,1633861,1
262004,1641746,1
262014,1018594,1
262014,1117510,1
262014,1147389,1
262014,1230568,1
262014,1302571,1
262014,1368033,1
262026,6649,1
262026,1238932,1
262026,1287374,1
262026,1343997,1
262026,1469378,1
262026,1657863,1
262026,1720786,1
262026,32481345,2
262026,324675389,1
262048,1301494,2
262048,130887612,1
262062,258224,1
262062,1041879,1
262062,1233792,1
262062,1395277,1
262062,1402062,1
262062,1430766,1
262062,1915200,1
262100,5263,1
262100,260386,1
262100,260396,1
262100,1030119,1
262100,1301006,1
262106,1000187,1
262106,1000789,1
262106,1087189,1
262106,1097125,1
262106,1136983,1
262106,1210198,1
262106,1271937,1
262106,1466399,1
262126,258509,1
262126,262130,1
262126,999708,1
262126,1045840,1
262126,1066979,1
262126,1257152,1
262126,1387019,1
262126,1406767,1
262126,1638688,1
262126,1668488,1
262126,1712838,1
262130,999708,1
262130,1066979,1
262130,1257152,1
262130,1387019,1
262134,258509,1
262134,262126,1
262134,262130,1
262134,999708,1
262134,1035044,1
