project_id_number,institution_id,duration,year
35799680,10426,4,2008.0
35799680,10426,4,2009.0
35799680,10426,4,2010.0
35817568,10426,0,2007.0
35817568,10426,0,2008.0
35817568,10426,0,2009.0
35817568,10426,0,2010.0
35817763,10426,0,2007.0
35817763,10426,0,2008.0
35817763,10426,0,2009.0
35817763,10426,0,2010.0
35817840,10426,0,2007.0
35817840,10426,0,2008.0
35817840,10426,0,2009.0
35817840,10426,0,2010.0
35817922,10426,8,2007.0
35817922,10426,8,2008.0
35817922,10426,8,2009.0
35817922,10426,8,2010.0
35817922,10426,8,2011.0
35817922,10426,8,2012.0
35817922,10426,8,2013.0
35817922,10426,8,2014.0
35818045,10426,4,2007.0
35818045,10426,4,2008.0
35818045,10426,4,2009.0
35818045,10426,4,2010.0
35818216,10426,4,2007.0
35818216,10426,4,2008.0
35818216,10426,4,2009.0
35818216,10426,4,2010.0
35818290,10426,0,2007.0
35818290,10426,0,2008.0
35818290,10426,0,2009.0
35818290,10426,0,2010.0
35818498,10426,0,2007.0
35818498,10426,0,2008.0
35818498,10426,0,2009.0
35818498,10426,0,2010.0
37822918,10426,5,2007.0
37822918,10426,5,2008.0
37822918,10426,5,2009.0
37822918,10426,5,2010.0
37822918,10426,5,2011.0
37843154,10426,5,2007.0
37843154,10426,5,2008.0
37843154,10426,5,2009.0
37843154,10426,5,2010.0
37843154,10426,5,2011.0
37843535,10426,5,2007.0
37843535,10426,5,2008.0
37843535,10426,5,2009.0
37843535,10426,5,2010.0
37843535,10426,5,2011.0
37843917,10426,2,2007.0
37843917,10426,2,2008.0
37864050,10426,1,2007.0
37925071,10426,5,2007.0
37925071,10426,5,2008.0
37925071,10426,5,2009.0
37925071,10426,5,2010.0
37925071,10426,5,2011.0
37925394,10426,5,2007.0
37925394,10426,5,2008.0
37925394,10426,5,2009.0
37925394,10426,5,2010.0
37925394,10426,5,2011.0
37945709,10426,5,2007.0
37945709,10426,5,2008.0
37945709,10426,5,2009.0
37945709,10426,5,2010.0
37945709,10426,5,2011.0
37946012,10426,5,2007.0
37946012,10426,5,2008.0
37946012,10426,5,2009.0
37946012,10426,5,2010.0
37946012,10426,5,2011.0
37946266,10426,5,2007.0
37946266,10426,5,2008.0
37946266,10426,5,2009.0
37946266,10426,5,2010.0
37946266,10426,5,2011.0
37966049,10426,4,2007.0
37966049,10426,4,2008.0
37966049,10426,4,2009.0
37966049,10426,4,2010.0
37966433,10426,5,2007.0
37966433,10426,5,2008.0
37966433,10426,5,2009.0
37966433,10426,5,2010.0
37966433,10426,5,2011.0
37986371,10426,5,2007.0
37986371,10426,5,2008.0
37986371,10426,5,2009.0
37986371,10426,5,2010.0
37986371,10426,5,2011.0
37986469,10426,5,2007.0
37986469,10426,5,2008.0
37986469,10426,5,2009.0
37986469,10426,5,2010.0
37986469,10426,5,2011.0
37986585,10426,4,2007.0
37986585,10426,4,2008.0
37986585,10426,4,2009.0
37986585,10426,4,2010.0
37986707,10426,5,2007.0
37986707,10426,5,2008.0
37986707,10426,5,2009.0
37986707,10426,5,2010.0
37986707,10426,5,2011.0
37986767,10426,5,2007.0
37986767,10426,5,2008.0
37986767,10426,5,2009.0
37986767,10426,5,2010.0
37986767,10426,5,2011.0
39052126,10426,0,2007.0
39052126,10426,0,2008.0
39052126,10426,0,2009.0
39052126,10426,0,2010.0
39052203,10426,0,2007.0
39052203,10426,0,2008.0
39052203,10426,0,2009.0
39052203,10426,0,2010.0
39932880,10426,8,2007.0
39932880,10426,8,2008.0
39932880,10426,8,2009.0
39932880,10426,8,2010.0
39932880,10426,8,2011.0
39932880,10426,8,2012.0
39932880,10426,8,2013.0
39932880,10426,8,2014.0
40218777,10426,8,2007.0
40218777,10426,8,2008.0
40218777,10426,8,2009.0
40218777,10426,8,2010.0
40218777,10426,8,2011.0
40218777,10426,8,2012.0
40218777,10426,8,2013.0
40218777,10426,8,2014.0
49885266,10426,9,2007.0
49885266,10426,9,2008.0
49885266,10426,9,2009.0
49885266,10426,9,2010.0
49885266,10426,9,2011.0
49885266,10426,9,2012.0
49885266,10426,9,2013.0
49885266,10426,9,2014.0
49885266,10426,9,2015.0
49885925,10426,8,2008.0
49885925,10426,8,2009.0
49885925,10426,8,2010.0
49885925,10426,8,2011.0
49885925,10426,8,2012.0
49885925,10426,8,2013.0
49885925,10426,8,2014.0
49885925,10426,8,2015.0
49886013,10426,9,2007.0
49886013,10426,9,2008.0
49886013,10426,9,2009.0
49886013,10426,9,2010.0
49886013,10426,9,2011.0
49886013,10426,9,2012.0
49886013,10426,9,2013.0
49886013,10426,9,2014.0
49886013,10426,9,2015.0
49886146,10426,9,2007.0
49886146,10426,9,2008.0
49886146,10426,9,2009.0
49886146,10426,9,2010.0
49886146,10426,9,2011.0
49886146,10426,9,2012.0
49886146,10426,9,2013.0
49886146,10426,9,2014.0
49886146,10426,9,2015.0
49905922,10426,9,2007.0
49905922,10426,9,2008.0
49905922,10426,9,2009.0
49905922,10426,9,2010.0
49905922,10426,9,2011.0
49905922,10426,9,2012.0
49905922,10426,9,2013.0
49905922,10426,9,2014.0
49905922,10426,9,2015.0
49905980,10426,9,2007.0
49905980,10426,9,2008.0
49905980,10426,9,2009.0
49905980,10426,9,2010.0
49905980,10426,9,2011.0
49905980,10426,9,2012.0
49905980,10426,9,2013.0
49905980,10426,9,2014.0
49905980,10426,9,2015.0
49906044,10426,5,2007.0
49906044,10426,5,2008.0
49906044,10426,5,2009.0
49906044,10426,5,2010.0
49906044,10426,5,2011.0
49906141,10426,9,2007.0
49906141,10426,9,2008.0
49906141,10426,9,2009.0
49906141,10426,9,2010.0
49906141,10426,9,2011.0
49906141,10426,9,2012.0
49906141,10426,9,2013.0
49906141,10426,9,2014.0
49906141,10426,9,2015.0
63034975,10426,0,2007.0
63034975,10426,0,2008.0
63034975,10426,0,2009.0
63034975,10426,0,2010.0
63424380,10426,5,2008.0
63424380,10426,5,2009.0
63424380,10426,5,2010.0
63424380,10426,5,2011.0
63424380,10426,5,2012.0
63443982,10426,5,2008.0
63443982,10426,5,2009.0
63443982,10426,5,2010.0
63443982,10426,5,2011.0
63443982,10426,5,2012.0
63444189,10426,5,2008.0
63444189,10426,5,2009.0
63444189,10426,5,2010.0
63444189,10426,5,2011.0
63444189,10426,5,2012.0
63444890,10426,4,2008.0
63444890,10426,4,2009.0
63444890,10426,4,2010.0
63444890,10426,4,2011.0
63444981,10426,4,2008.0
63444981,10426,4,2009.0
63444981,10426,4,2010.0
63444981,10426,4,2011.0
63464556,10426,4,2008.0
63464556,10426,4,2009.0
63464556,10426,4,2010.0
63464556,10426,4,2011.0
63464675,10426,4,2008.0
63464675,10426,4,2009.0
63464675,10426,4,2010.0
63464675,10426,4,2011.0
63464810,10426,4,2008.0
63464810,10426,4,2009.0
63464810,10426,4,2010.0
63464810,10426,4,2011.0
63464923,10426,4,2008.0
63464923,10426,4,2009.0
63464923,10426,4,2010.0
63464923,10426,4,2011.0
63465031,10426,4,2008.0
63465031,10426,4,2009.0
63465031,10426,4,2010.0
63465031,10426,4,2011.0
63465145,10426,4,2008.0
63465145,10426,4,2009.0
63465145,10426,4,2010.0
63465145,10426,4,2011.0
63465200,10426,4,2008.0
63465200,10426,4,2009.0
63465200,10426,4,2010.0
63465200,10426,4,2011.0
63465272,10426,4,2008.0
63465272,10426,4,2009.0
63465272,10426,4,2010.0
63465272,10426,4,2011.0
63485089,10426,4,2008.0
63485089,10426,4,2009.0
63485089,10426,4,2010.0
63485089,10426,4,2011.0
63551012,10426,4,2008.0
63551012,10426,4,2009.0
63551012,10426,4,2010.0
63551012,10426,4,2011.0
63551402,10426,4,2008.0
63551402,10426,4,2009.0
63551402,10426,4,2010.0
63551402,10426,4,2011.0
63567236,10426,5,2008.0
63567236,10426,5,2009.0
63567236,10426,5,2010.0
63567236,10426,5,2011.0
63567236,10426,5,2012.0
63567384,10426,5,2008.0
63567384,10426,5,2009.0
63567384,10426,5,2010.0
63567384,10426,5,2011.0
63567384,10426,5,2012.0
63567477,10426,4,2008.0
63567477,10426,4,2009.0
63567477,10426,4,2010.0
63567477,10426,4,2011.0
63567637,10426,4,2008.0
63567637,10426,4,2009.0
63567637,10426,4,2010.0
63567637,10426,4,2011.0
63587610,10426,9,2008.0
63587610,10426,9,2009.0
63587610,10426,9,2010.0
63587610,10426,9,2011.0
63587610,10426,9,2012.0
63587610,10426,9,2013.0
63587610,10426,9,2014.0
63587610,10426,9,2015.0
63587610,10426,9,2016.0
63587779,10426,9,2008.0
63587779,10426,9,2009.0
63587779,10426,9,2010.0
63587779,10426,9,2011.0
63587779,10426,9,2012.0
63587779,10426,9,2013.0
63587779,10426,9,2014.0
63587779,10426,9,2015.0
63587779,10426,9,2016.0
63669783,10426,9,2008.0
63669783,10426,9,2009.0
63669783,10426,9,2010.0
63669783,10426,9,2011.0
63669783,10426,9,2012.0
63669783,10426,9,2013.0
63669783,10426,9,2014.0
63669783,10426,9,2015.0
63669783,10426,9,2016.0
63669853,10426,8,2008.0
63669853,10426,8,2009.0
63669853,10426,8,2010.0
63669853,10426,8,2011.0
63669853,10426,8,2012.0
63669853,10426,8,2013.0
63669853,10426,8,2014.0
63669853,10426,8,2015.0
63669946,10426,9,2008.0
63669946,10426,9,2009.0
63669946,10426,9,2010.0
63669946,10426,9,2011.0
63669946,10426,9,2012.0
63669946,10426,9,2013.0
63669946,10426,9,2014.0
63669946,10426,9,2015.0
63669946,10426,9,2016.0
63670005,10426,9,2008.0
63670005,10426,9,2009.0
63670005,10426,9,2010.0
63670005,10426,9,2011.0
63670005,10426,9,2012.0
63670005,10426,9,2013.0
63670005,10426,9,2014.0
63670005,10426,9,2015.0
63670005,10426,9,2016.0
63690641,10426,4,2008.0
63690641,10426,4,2009.0
63690641,10426,4,2010.0
63690641,10426,4,2011.0
63710595,10426,3,2008.0
63710595,10426,3,2009.0
63710595,10426,3,2010.0
63710903,10426,4,2008.0
63710903,10426,4,2009.0
63710903,10426,4,2010.0
63710903,10426,4,2011.0
63711036,10426,5,2008.0
63711036,10426,5,2009.0
63711036,10426,5,2010.0
63711036,10426,5,2011.0
63711036,10426,5,2012.0
63731354,10426,8,2008.0
63731354,10426,8,2009.0
63731354,10426,8,2010.0
63731354,10426,8,2011.0
63731354,10426,8,2012.0
63731354,10426,8,2013.0
63731354,10426,8,2014.0
63731354,10426,8,2015.0
63731405,10426,9,2008.0
63731405,10426,9,2009.0
63731405,10426,9,2010.0
63731405,10426,9,2011.0
63731405,10426,9,2012.0
63731405,10426,9,2013.0
63731405,10426,9,2014.0
63731405,10426,9,2015.0
63731405,10426,9,2016.0
63731457,10426,9,2008.0
63731457,10426,9,2009.0
63731457,10426,9,2010.0
63731457,10426,9,2011.0
63731457,10426,9,2012.0
63731457,10426,9,2013.0
63731457,10426,9,2014.0
63731457,10426,9,2015.0
63731457,10426,9,2016.0
63731590,10426,9,2008.0
63731590,10426,9,2009.0
63731590,10426,9,2010.0
63731590,10426,9,2011.0
63731590,10426,9,2012.0
63731590,10426,9,2013.0
63731590,10426,9,2014.0
63731590,10426,9,2015.0
63731590,10426,9,2016.0
63731636,10426,9,2008.0
63731636,10426,9,2009.0
63731636,10426,9,2010.0
63731636,10426,9,2011.0
63731636,10426,9,2012.0
63731636,10426,9,2013.0
63731636,10426,9,2014.0
63731636,10426,9,2015.0
63731636,10426,9,2016.0
77801078,10426,8,2008.0
77801078,10426,8,2009.0
77801078,10426,8,2010.0
77801078,10426,8,2011.0
77801078,10426,8,2012.0
77801078,10426,8,2013.0
77801078,10426,8,2014.0
77801078,10426,8,2015.0
82367575,10426,5,2008.0
82367575,10426,5,2009.0
82367575,10426,5,2010.0
82367575,10426,5,2011.0
82367575,10426,5,2012.0
82388477,10426,6,2008.0
82388477,10426,6,2009.0
82388477,10426,6,2010.0
82388477,10426,6,2011.0
82388477,10426,6,2012.0
82388477,10426,6,2013.0
83350972,10426,6,2008.0
83350972,10426,6,2009.0
83350972,10426,6,2010.0
83350972,10426,6,2011.0
83350972,10426,6,2012.0
83350972,10426,6,2013.0
83351020,10426,6,2008.0
83351020,10426,6,2009.0
83351020,10426,6,2010.0
83351020,10426,6,2011.0
83351020,10426,6,2012.0
83351020,10426,6,2013.0
83351040,10426,6,2008.0
83351040,10426,6,2009.0
83351040,10426,6,2010.0
83351040,10426,6,2011.0
83351040,10426,6,2012.0
83351040,10426,6,2013.0
84333859,10426,5,2008.0
84333859,10426,5,2009.0
84333859,10426,5,2010.0
84333859,10426,5,2011.0
84333859,10426,5,2012.0
84356317,10426,6,2008.0
84356317,10426,6,2009.0
84356317,10426,6,2010.0
84356317,10426,6,2011.0
84356317,10426,6,2012.0
84356317,10426,6,2013.0
88818701,10426,0,2008.0
88818701,10426,0,2009.0
88818701,10426,0,2010.0
88818701,10426,0,2011.0
91174284,10426,3,2009.0
91174284,10426,3,2010.0
91174284,10426,3,2011.0
92137290,10426,5,2010.0
92137290,10426,5,2011.0
92137290,10426,5,2012.0
92137290,10426,5,2013.0
92137290,10426,5,2014.0
110386635,10426,8,2009.0
110386635,10426,8,2010.0
110386635,10426,8,2011.0
110386635,10426,8,2012.0
110386635,10426,8,2013.0
110386635,10426,8,2014.0
110386635,10426,8,2015.0
110386635,10426,8,2016.0
110448593,10426,3,2009.0
110448593,10426,3,2010.0
110448593,10426,3,2011.0
110468371,10426,8,2009.0
110468371,10426,8,2010.0
110468371,10426,8,2011.0
110468371,10426,8,2012.0
110468371,10426,8,2013.0
110468371,10426,8,2014.0
110468371,10426,8,2015.0
110468371,10426,8,2016.0
110632104,10426,4,2009.0
110632104,10426,4,2010.0
110632104,10426,4,2011.0
110632104,10426,4,2012.0
110632432,10426,5,2009.0
110632432,10426,5,2010.0
110632432,10426,5,2011.0
110632432,10426,5,2012.0
110632432,10426,5,2013.0
110632593,10426,8,2009.0
110632593,10426,8,2010.0
110632593,10426,8,2011.0
110632593,10426,8,2012.0
110632593,10426,8,2013.0
110632593,10426,8,2014.0
110632593,10426,8,2015.0
110632593,10426,8,2016.0
110652995,10426,8,2009.0
110652995,10426,8,2010.0
110652995,10426,8,2011.0
110652995,10426,8,2012.0
110652995,10426,8,2013.0
110652995,10426,8,2014.0
110652995,10426,8,2015.0
110652995,10426,8,2016.0
110653278,10426,8,2009.0
110653278,10426,8,2010.0
110653278,10426,8,2011.0
110653278,10426,8,2012.0
110653278,10426,8,2013.0
110653278,10426,8,2014.0
110653278,10426,8,2015.0
110653278,10426,8,2016.0
110653420,10426,4,2009.0
110653420,10426,4,2010.0
110653420,10426,4,2011.0
110653420,10426,4,2012.0
114933180,10426,0,2010.0
114933180,10426,0,2011.0
114933180,10426,0,2012.0
114933180,10426,0,2013.0
132607806,10426,2,2009.0
132607806,10426,2,2010.0
140985437,10426,9,2009.0
140985437,10426,9,2010.0
140985437,10426,9,2011.0
140985437,10426,9,2012.0
140985437,10426,9,2013.0
140985437,10426,9,2014.0
140985437,10426,9,2015.0
140985437,10426,9,2016.0
140985437,10426,9,2017.0
141129565,10426,9,2009.0
141129565,10426,9,2010.0
141129565,10426,9,2011.0
141129565,10426,9,2012.0
141129565,10426,9,2013.0
141129565,10426,9,2014.0
141129565,10426,9,2015.0
141129565,10426,9,2016.0
141129565,10426,9,2017.0
141150102,10426,9,2009.0
141150102,10426,9,2010.0
141150102,10426,9,2011.0
141150102,10426,9,2012.0
141150102,10426,9,2013.0
141150102,10426,9,2014.0
141150102,10426,9,2015.0
141150102,10426,9,2016.0
141150102,10426,9,2017.0
141702871,10426,9,2009.0
141702871,10426,9,2010.0
141702871,10426,9,2011.0
141702871,10426,9,2012.0
141702871,10426,9,2013.0
141702871,10426,9,2014.0
141702871,10426,9,2015.0
141702871,10426,9,2016.0
141702871,10426,9,2017.0
141703035,10426,9,2009.0
141703035,10426,9,2010.0
141703035,10426,9,2011.0
141703035,10426,9,2012.0
141703035,10426,9,2013.0
141703035,10426,9,2014.0
141703035,10426,9,2015.0
141703035,10426,9,2016.0
141703035,10426,9,2017.0
141722878,10426,9,2009.0
141722878,10426,9,2010.0
141722878,10426,9,2011.0
141722878,10426,9,2012.0
141722878,10426,9,2013.0
141722878,10426,9,2014.0
141722878,10426,9,2015.0
141722878,10426,9,2016.0
141722878,10426,9,2017.0
141784271,10426,9,2009.0
141784271,10426,9,2010.0
141784271,10426,9,2011.0
141784271,10426,9,2012.0
141784271,10426,9,2013.0
141784271,10426,9,2014.0
141784271,10426,9,2015.0
141784271,10426,9,2016.0
141784271,10426,9,2017.0
141887063,10426,8,2009.0
141887063,10426,8,2010.0
141887063,10426,8,2011.0
141887063,10426,8,2012.0
141887063,10426,8,2013.0
141887063,10426,8,2014.0
141887063,10426,8,2015.0
141887063,10426,8,2016.0
169316026,10426,0,2010.0
169316026,10426,0,2011.0
169316026,10426,0,2012.0
169316026,10426,0,2013.0
175535084,10426,7,2010.0
175535084,10426,7,2011.0
175535084,10426,7,2012.0
175535084,10426,7,2013.0
175535084,10426,7,2014.0
175535084,10426,7,2015.0
175535084,10426,7,2016.0
178182087,10426,0,2010.0
178182087,10426,0,2011.0
178182087,10426,0,2012.0
178182087,10426,0,2013.0
178198475,10426,0,2010.0
178198475,10426,0,2011.0
178198475,10426,0,2012.0
178198475,10426,0,2013.0
178222506,10426,0,2010.0
178222506,10426,0,2011.0
178222506,10426,0,2012.0
178222506,10426,0,2013.0
178237475,10426,0,2010.0
178237475,10426,0,2011.0
178237475,10426,0,2012.0
178237475,10426,0,2013.0
178270305,10426,0,2010.0
178270305,10426,0,2011.0
178270305,10426,0,2012.0
178270305,10426,0,2013.0
178276811,10426,9,2010.0
178276811,10426,9,2011.0
178276811,10426,9,2012.0
178276811,10426,9,2013.0
178276811,10426,9,2014.0
178276811,10426,9,2015.0
178276811,10426,9,2016.0
178276811,10426,9,2017.0
178276811,10426,9,2018.0
178393766,10426,5,2010.0
178393766,10426,5,2011.0
178393766,10426,5,2012.0
178393766,10426,5,2013.0
178393766,10426,5,2014.0
178423758,10426,0,2010.0
178423758,10426,0,2011.0
178423758,10426,0,2012.0
178423758,10426,0,2013.0
178442546,10426,0,2010.0
178442546,10426,0,2011.0
178442546,10426,0,2012.0
178442546,10426,0,2013.0
178444193,10426,5,2010.0
178444193,10426,5,2011.0
178444193,10426,5,2012.0
178444193,10426,5,2013.0
178444193,10426,5,2014.0
178452533,10426,9,2010.0
178452533,10426,9,2011.0
178452533,10426,9,2012.0
178452533,10426,9,2013.0
178452533,10426,9,2014.0
178452533,10426,9,2015.0
178452533,10426,9,2016.0
178452533,10426,9,2017.0
178452533,10426,9,2018.0
178461255,10426,5,2010.0
178461255,10426,5,2011.0
178461255,10426,5,2012.0
178461255,10426,5,2013.0
178461255,10426,5,2014.0
178713365,10426,5,2010.0
178713365,10426,5,2011.0
178713365,10426,5,2012.0
178713365,10426,5,2013.0
178713365,10426,5,2014.0
178727205,10426,0,2010.0
178727205,10426,0,2011.0
178727205,10426,0,2012.0
178727205,10426,0,2013.0
178728961,10426,0,2010.0
178728961,10426,0,2011.0
178728961,10426,0,2012.0
178728961,10426,0,2013.0
178731146,10426,0,2010.0
178731146,10426,0,2011.0
178731146,10426,0,2012.0
178731146,10426,0,2013.0
178731661,10426,0,2010.0
178731661,10426,0,2011.0
178731661,10426,0,2012.0
178731661,10426,0,2013.0
179365866,10426,0,2010.0
179365866,10426,0,2011.0
179365866,10426,0,2012.0
179365866,10426,0,2013.0
179403462,10426,0,2010.0
179403462,10426,0,2011.0
179403462,10426,0,2012.0
179403462,10426,0,2013.0
179403875,10426,0,2010.0
179403875,10426,0,2011.0
179403875,10426,0,2012.0
179403875,10426,0,2013.0
179404295,10426,0,2010.0
179404295,10426,0,2011.0
179404295,10426,0,2012.0
179404295,10426,0,2013.0
179414614,10426,0,2010.0
179414614,10426,0,2011.0
179414614,10426,0,2012.0
179414614,10426,0,2013.0
179415320,10426,5,2010.0
179415320,10426,5,2011.0
179415320,10426,5,2012.0
179415320,10426,5,2013.0
179415320,10426,5,2014.0
179427506,10426,5,2010.0
179427506,10426,5,2011.0
179427506,10426,5,2012.0
179427506,10426,5,2013.0
179427506,10426,5,2014.0
179428840,10426,0,2010.0
179428840,10426,0,2011.0
179428840,10426,0,2012.0
179428840,10426,0,2013.0
184695641,10426,0,2011.0
184695641,10426,0,2012.0
184695641,10426,0,2013.0
184695641,10426,0,2014.0
192574949,10426,4,2011.0
192574949,10426,4,2012.0
192574949,10426,4,2013.0
192574949,10426,4,2014.0
192594405,10426,0,2011.0
192594405,10426,0,2012.0
192594405,10426,0,2013.0
192594405,10426,0,2014.0
192594593,10426,0,2011.0
192594593,10426,0,2012.0
192594593,10426,0,2013.0
192594593,10426,0,2014.0
192677733,10426,0,2011.0
192677733,10426,0,2012.0
192677733,10426,0,2013.0
192677733,10426,0,2014.0
192817673,10426,0,2011.0
192817673,10426,0,2012.0
192817673,10426,0,2013.0
192817673,10426,0,2014.0
192819901,10426,0,2011.0
192819901,10426,0,2012.0
192819901,10426,0,2013.0
192819901,10426,0,2014.0
192820743,10426,0,2011.0
192820743,10426,0,2012.0
192820743,10426,0,2013.0
192820743,10426,0,2014.0
193285328,10426,1,2011.0
194676614,10426,0,2012.0
194676614,10426,0,2013.0
194676614,10426,0,2014.0
194676614,10426,0,2015.0
202657716,10426,5,2011.0
202657716,10426,5,2012.0
202657716,10426,5,2013.0
202657716,10426,5,2014.0
202657716,10426,5,2015.0
202987779,10426,5,2011.0
202987779,10426,5,2012.0
202987779,10426,5,2013.0
202987779,10426,5,2014.0
202987779,10426,5,2015.0
202988358,10426,2,2011.0
202988358,10426,2,2012.0
214354316,10426,4,2012.0
214354316,10426,4,2013.0
214354316,10426,4,2014.0
214354316,10426,4,2015.0
214384232,10426,5,2012.0
214384232,10426,5,2013.0
214384232,10426,5,2014.0
214384232,10426,5,2015.0
214384232,10426,5,2016.0
214424318,10426,5,2012.0
214424318,10426,5,2013.0
214424318,10426,5,2014.0
214424318,10426,5,2015.0
214424318,10426,5,2016.0
214425144,10426,4,2012.0
214425144,10426,4,2013.0
214425144,10426,4,2014.0
214425144,10426,4,2015.0
214454338,10426,5,2012.0
214454338,10426,5,2013.0
214454338,10426,5,2014.0
214454338,10426,5,2015.0
214454338,10426,5,2016.0
218535759,10426,4,2012.0
218535759,10426,4,2013.0
218535759,10426,4,2014.0
218535759,10426,4,2015.0
221545957,10426,0,2013.0
221545957,10426,0,2014.0
221545957,10426,0,2015.0
221545957,10426,0,2016.0
230879217,10426,1,2012.0
230941559,10426,1,2013.0
234426947,10426,4,2013.0
234426947,10426,4,2014.0
234426947,10426,4,2015.0
234426947,10426,4,2016.0
234427628,10426,4,2013.0
234427628,10426,4,2014.0
234427628,10426,4,2015.0
234427628,10426,4,2016.0
234429963,10426,4,2013.0
234429963,10426,4,2014.0
234429963,10426,4,2015.0
234429963,10426,4,2016.0
234436207,10426,4,2013.0
234436207,10426,4,2014.0
234436207,10426,4,2015.0
234436207,10426,4,2016.0
234436743,10426,4,2013.0
234436743,10426,4,2014.0
234436743,10426,4,2015.0
234436743,10426,4,2016.0
234930468,10426,6,2013.0
234930468,10426,6,2014.0
234930468,10426,6,2015.0
234930468,10426,6,2016.0
234930468,10426,6,2017.0
234930468,10426,6,2018.0
235089557,10426,1,2013.0
236447042,10426,1,2013.0
236463444,10426,1,2013.0
238645537,10426,2,2013.0
238645537,10426,2,2014.0
238730811,10426,2,2013.0
238730811,10426,2,2014.0
241263307,10426,5,2013.0
241263307,10426,5,2014.0
241263307,10426,5,2015.0
241263307,10426,5,2016.0
241263307,10426,5,2017.0
241282083,10426,5,2013.0
241282083,10426,5,2014.0
241282083,10426,5,2015.0
241282083,10426,5,2016.0
241282083,10426,5,2017.0
241289891,10426,5,2013.0
241289891,10426,5,2014.0
241289891,10426,5,2015.0
241289891,10426,5,2016.0
241289891,10426,5,2017.0
245978553,10426,2,2013.0
245978553,10426,2,2014.0
250390319,10426,3,2014.0
250390319,10426,3,2015.0
250390319,10426,3,2016.0
250732184,10426,4,2014.0
250732184,10426,4,2015.0
250732184,10426,4,2016.0
250732184,10426,4,2017.0
258523721,10426,0,2015.0
258523721,10426,0,2016.0
258523721,10426,0,2017.0
258523721,10426,0,2018.0
259015797,10426,0,2014.0
259015797,10426,0,2015.0
259015797,10426,0,2016.0
259015797,10426,0,2017.0
259016101,10426,0,2014.0
259016101,10426,0,2015.0
259016101,10426,0,2016.0
259016101,10426,0,2017.0
259016549,10426,0,2014.0
259016549,10426,0,2015.0
259016549,10426,0,2016.0
259016549,10426,0,2017.0
259142898,10426,5,2014.0
259142898,10426,5,2015.0
259142898,10426,5,2016.0
259142898,10426,5,2017.0
259142898,10426,5,2018.0
259625739,10426,0,2014.0
259625739,10426,0,2015.0
259625739,10426,0,2016.0
259625739,10426,0,2017.0
259628731,10426,0,2014.0
259628731,10426,0,2015.0
259628731,10426,0,2016.0
259628731,10426,0,2017.0
259657238,10426,0,2014.0
259657238,10426,0,2015.0
259657238,10426,0,2016.0
259657238,10426,0,2017.0
259665229,10426,5,2014.0
259665229,10426,5,2015.0
259665229,10426,5,2016.0
259665229,10426,5,2017.0
259665229,10426,5,2018.0
259706925,10426,0,2014.0
259706925,10426,0,2015.0
259706925,10426,0,2016.0
259706925,10426,0,2017.0
260001186,10426,1,2014.0
260169874,10426,1,2014.0
260188184,10426,1,2014.0
262237649,10426,1,2014.0
263967779,10426,1,2014.0
269488525,10426,0,2015.0
269488525,10426,0,2016.0
269488525,10426,0,2017.0
269488525,10426,0,2018.0
269490995,10426,0,2015.0
269490995,10426,0,2016.0
269490995,10426,0,2017.0
269490995,10426,0,2018.0
269500929,10426,0,2015.0
269500929,10426,0,2016.0
269500929,10426,0,2017.0
269500929,10426,0,2018.0
269531262,10426,0,2015.0
269531262,10426,0,2016.0
269531262,10426,0,2017.0
269531262,10426,0,2018.0
274458056,10426,1,2015.0
277947182,10426,1,2015.0
278292517,10426,1,2015.0
278566376,10426,1,2015.0
278781272,10426,1,2015.0
281987104,10426,1,2015.0
314606043,10426,1,2016.0
318156544,10426,1,2016.0
318346496,10426,0,2018.0
318346496,10426,0,2019.0
318346496,10426,0,2020.0
318346496,10426,0,2021.0
326419980,10426,2,2016.0
326419980,10426,2,2017.0
384148553,10426,1,2017.0
384149399,10426,1,2017.0
384169430,10426,1,2017.0
386274550,10426,1,2017.0
386633178,10426,1,2017.0
386646715,10426,1,2017.0
388253667,10426,2,2017.0
388253667,10426,2,2018.0
388298498,10426,1,2017.0
388989840,10426,0,2017.0
388989840,10426,0,2018.0
388989840,10426,0,2019.0
388989840,10426,0,2020.0
5131244,10570,0,1990.0
5131244,10570,0,1991.0
5131244,10570,0,1992.0
5131244,10570,0,1993.0
5184470,774412,8,1985.0
5184470,774412,8,1986.0
5184470,774412,8,1987.0
5184470,774412,8,1988.0
5184470,774412,8,1989.0
5184470,774412,8,1990.0
5184470,774412,8,1991.0
5184470,774412,8,1992.0
5296986,774412,11,1992.0
5296986,774412,11,1993.0
5296986,774412,11,1994.0
5296986,774412,11,1995.0
5296986,774412,11,1996.0
5296986,774412,11,1997.0
5296986,774412,11,1998.0
5296986,774412,11,1999.0
5296986,774412,11,2000.0
5296986,774412,11,2001.0
5296986,774412,11,2002.0
5195734,10518,5,1999.0
5195734,10518,5,2000.0
5195734,10518,5,2001.0
5195734,10518,5,2002.0
5195734,10518,5,2003.0
5359284,10518,8,1996.0
5359284,10518,8,1997.0
5359284,10518,8,1998.0
5359284,10518,8,1999.0
5359284,10518,8,2000.0
5359284,10518,8,2001.0
5359284,10518,8,2002.0
5359284,10518,8,2003.0
5359324,10518,8,1996.0
5359324,10518,8,1997.0
5359324,10518,8,1998.0
5359324,10518,8,1999.0
5359324,10518,8,2000.0
