source,target,value
259173,1063748,1
259173,1169930,1
259173,1199791,1
259173,1539232,1
259173,1673292,1
259173,259155,1
259173,259159,1
259173,259163,1
259173,259181,1
259181,1010907,1
259181,1063748,1
259181,1169930,1
259181,1199791,1
259181,1539232,1
259181,1673292,1
259181,259155,1
259181,259159,1
259181,259163,1
259181,259173,1
259182287,1873797,1
259209238,1323604,1
259209238,1335646,1
259209238,143606935,1
259225,1059117,1
259225,1079461,1
259225,1113595,1
259225,1262179,1
259225,1296313,1
259225,1344616,1
259225,1460018,1
259225,1543921,1
259225,1596575,1
259225,1609405,1
259225,1615775,1
259225,1669661,1
259225,1675150,1
259225,1677717,1
259225,260962,1
259225,5539,1
259225,997404,1
259237309,1292373,1
259237309,1467436,1
259237309,1648951,1
259237309,259237427,1
259237309,53797248,1
259237309,970163,1
259237427,1292373,1
259237427,1467436,1
259237427,1648951,1
259237427,259237309,1
259237427,53797248,1
259237427,970163,1
25923897,1446133,1
25923897,1498133,1
25923897,1557161,1
25923897,1641878,1
25923897,186214271,1
259240870,279601514,1
259240870,279601853,1
259310,1024958,1
259310,1033099,1
259310,1046603,1
259310,1250657,1
259310,1300004,1
259310,1336631,1
259310,1371055,1
259310,1423810,1
259310,1442593,1
259310,1450133,1
259310,1464605,1
259310,1485722,1
259310,1760079,1
259310,1847965,1
259310,259324,1
259310,5720,1
259310,6899,1
259310,998549,1
259324,1024958,1
259324,1033099,1
259324,1033753,1
259324,1046603,1
259324,1080943,1
259324,1250657,1
259324,1300004,1
259324,1336631,1
259324,1356736,1
259324,1371055,1
259324,1423810,2
259324,1442593,1
259324,1450133,3
259324,1464605,1
259324,1467831,1
259324,1485722,1
259324,1569473,1
259324,1580397,1
259324,1760079,1
259324,1847965,1
259324,252392,1
259324,257411,1
259324,259310,1
259324,261070,1
259324,261080,1
259324,261088,1
259324,46854953,1
259324,46854964,1
259324,5720,2
259324,6899,1
259324,998549,2
259331177,1239563,1
259336748,30842305,1
259354,1063694,1
259354,1169973,1
259354,1250785,1
259354,1334264,1
259354,1629658,1
259354,252674,1
259354,252895,1
259354,380864,1
259354,380867,1
259354433,1584394,1
259354433,160104596,1
259354433,239231214,1
259354433,253633001,1
259360120,111942857,1
259360120,13329480,1
259360767,1575738,1
259364420,121056895,1
259364420,1280554,1
259364420,1305126,1
259364420,1344374,1
259364420,1354167,1
259364420,138792043,1
259364420,1493491,1
259364420,1647343,1
259364420,1701634,1
259364420,199913091,1
259364420,259364682,1
259364420,286060411,1
259364420,39973200,1
259364420,60945862,1
259364682,121056895,1
259364682,1280554,1
259364682,1305126,1
259364682,1344374,1
259364682,1354167,1
259364682,138792043,1
259364682,1493491,1
259364682,1647343,1
259364682,1701634,1
259364682,199913091,1
259364682,259364420,1
259364682,286060411,1
259364682,39973200,1
259364682,60945862,1
259375,1017258,1
259375,1066867,1
259375,1068221,1
259375,1089246,1
259375,1095654,1
259375,1296313,1
259375,1305300,1
259375,1551267,1
259375,1570914,1
259375,1571608,1
259375,162818990,1
259375,1639160,1
259375,1700900,1
259375,259385,1
259375,259389,1
259375240,1642817,1
259375240,262767832,1
259375240,262768103,1
259375240,262768112,1
259377122,2041613,1
259377122,315080969,1
259385,1017258,1
259385,1064529,1
259385,1066867,1
259385,1068221,2
259385,1072640,1
259385,1089246,1
259385,1095654,2
259385,1100104,1
259385,1135595,1
259385,1177077,2
259385,1178174,1
259385,12468481,1
259385,1254829,1
259385,1258000,1
259385,1296313,3
259385,1305300,1
259385,1323541,1
259385,1467539,1
259385,1551267,1
259385,1570914,2
259385,1571608,1
259385,1584361,1
259385,1588196,1
259385,1601506,1
259385,162818990,1
259385,1638639,1
259385,1639160,1
259385,1647705,1
259385,1655137,1
259385,1665857,1
259385,1700900,1
259385,1713401,1
259385,1742755,2
259385,175975851,1
259385,1813718,2
259385,1823836,1
259385,1839523,1
259385,259375,1
259385,259389,1
259386543,1232560,1
259386543,27973675,1
259389,1017258,1
259389,1066867,1
259389,1068221,1
259389,1089246,1
259389,1095654,1
259389,1296313,1
259389,1305300,1
259389,1551267,1
259389,1570914,1
259389,1571608,1
259389,162818990,1
259389,1639160,1
259389,1700900,3
259389,219649578,1
259389,259375,1
259389,259385,1
259389,71431635,1
259392745,112475795,1
259392745,112496775,1
259392745,112496786,1
259392745,1247237,1
259392745,1312450,1
259392745,1428518,1
259392745,143381658,1
259392745,1731561,1
259392745,1761820,1
259392745,1895239,1
259392745,5194,1
259394740,1078075,1
259394740,1556182,1
259394740,1590231,1
259394740,259413893,1
259394740,259414338,1
259394740,259414974,1
259394740,259415664,1
259394740,259415834,1
259395060,1316596,1
259395060,1775695,1
259409793,1429758,1
259409793,160441507,1
259409793,1707344,1
259409793,1868453,1
259409793,259409943,1
259409793,259411348,1
259409793,35307273,1
259409943,1429758,1
259409943,160441507,1
259409943,1707344,1
259409943,1868453,1
259409943,259409793,1
259409943,259411348,1
259409943,35307273,1
259411348,1429758,1
259411348,160441507,1
259411348,1707344,1
259411348,1868453,1
259411348,259409793,1
259411348,259409943,1
259411348,35307273,1
259413893,1078075,1
259413893,1556182,1
259413893,1590231,1
259413893,259394740,1
259413893,259414338,1
259413893,259414974,1
259413893,259415664,1
259413893,259415834,1
259414338,1078075,1
259414338,1556182,1
259414338,1590231,1
259414338,259394740,1
259414338,259413893,1
259414338,259414974,1
259414338,259415664,1
259414338,259415834,1
259414974,1078075,1
259414974,1556182,1
259414974,1590231,1
259414974,259394740,1
259414974,259413893,1
259414974,259414338,1
259414974,259415664,1
259414974,259415834,1
259415664,1078075,1
259415664,1556182,1
259415664,1590231,1
259415664,259394740,1
259415664,259413893,1
259415664,259414338,1
259415664,259414974,1
259415664,259415834,1
259415834,1078075,1
259415834,1556182,1
259415834,1590231,1
259415834,259394740,1
259415834,259413893,1
259415834,259414338,1
259415834,259414974,1
259415834,259415664,1
259425347,107130204,1
259425347,243119894,1
259425347,259427187,1
259425347,259427477,1
259426189,191588092,1
259426189,216284640,1
259427187,107130204,1
259427187,243119894,1
259427187,259425347,1
259427187,259427477,1
259427477,107130204,1
259427477,243119894,1
259427477,259425347,1
259427477,259427187,1
259437748,1184564,1
259437748,34098612,1
259445,1000920,1
259445,1016822,1
259445,1076414,1
259445,1085305,1
259445,1101867,1
259445,1160998,1
259445,1194439,1
259445,1224506,1
259445,1268987,1
259445,1319030,1
259445,1380935,1
259445,1829222,1
259447391,237392799,1
259449,1047376,1
259449,1062083,1
259449,1179146,1
259449,1207273,1
259449,1222387,1
259449,1342217,1
259449,1359002,1
259449,1371317,2
259449,1450783,3
259449,1450789,2
259449,1486016,1
259449,1645348,1
259449,1669985,1
259449,17505604,1
259449,259839,1
259449,259849,1
259449,259935,1
259452039,267910098,1
259537,1199232,1
259537,1978061,1
259548900,1144204,1
259559,45113740,1
259565,1089326,1
259565,1101178,2
259565,1208321,1
259565,1394745,1
259565,1654460,1
259565,259569,1
259565,259579,1
259569,1089326,1
259569,1101178,2
259569,1208321,1
259569,1394745,1
259569,1654460,1
259569,259565,1
259569,259579,1
259579,1089326,1
259579,1101178,2
259579,1208321,1
259579,1394745,1
259579,1654460,1
259579,259565,1
259579,259569,1
259596247,1234739,1
259596247,63936200,1
259606232,1011516,1
259606232,1028456,1
259606232,1312532,1
259606232,1625928,1
259606232,1803170,1
259623,1095047,1
259623,1172011,1
259623,1178548,1
259623,1434884,1
259623,1436461,1
259623,1491549,1
259623,1605851,1
259623,1761368,2
259623,259625,1
259625,1095047,1
259625,1172011,1
259625,1178548,1
259625,1434884,1
259625,1436461,1
259625,1491549,1
259625,1605851,1
259625,1761368,2
259625,259623,1
259627294,1622071,1
259627294,1729737,1
259628404,1704054,1
259628404,1751358,1
259628404,264676617,1
259628404,269878047,1
259628404,269899562,1
259628404,269943546,1
259632729,1295999,1
259632729,178239890,1
259632729,23445547,1
259632729,277737926,1
259633,1099744,1
259633,1197505,1
259633,1271970,1
259633,1408891,1
259633,1658103,1
259633,1664984,1
259633,1830437,1
259633492,1349156,1
259633492,1461104,1
259633492,1659323,1
259633492,267476836,1
259633492,280518080,1
259633492,281499306,1
259633492,55436630,1
259657235,133713340,2
259657235,1391646,2
259657235,1525522,2
259657235,1763827,2
259657235,1806470,2
259657235,252069989,2
259657235,41119861,2
259657235,41222380,2
259657235,65697282,2
259660745,259661120,1
259660745,259661155,1
259661120,259660745,1
259661120,259661155,1
259661155,259660745,1
259661155,259661120,1
259665719,1482381,1
259685,1172989,1
259685,1312532,1
259685,1334074,1
259685,1351474,1
259685,1371226,1
259685,1381861,1
259729,1054972,1
259729,1072358,2
259729,1088576,1
259729,1224884,1
259729,1258318,1
259729,1270734,1
259729,1283220,1
259729,1308732,1
259729,1325631,1
259729,1351753,1
259729,1362776,1
259729,1508838,1
259729,1591878,1
259729,1621724,1
259729,1726191,1
259729,1745341,1
259729,1871832,1
259729,259733,1
259733,1054972,1
259733,1072358,2
259733,1088576,1
259733,1224884,1
259733,1258318,1
259733,1270734,1
259733,1283220,1
259733,1308732,1
259733,1325631,1
259733,1351753,1
259733,1362776,1
259733,1508838,1
259733,1591878,1
259733,1621724,1
259733,1726191,1
259733,1745341,1
259733,1871832,1
259733,259729,1
259741976,230584404,1
259741976,259744757,1
259741976,259744780,1
259741976,259744810,1
259741976,259744836,1
259741976,260105945,1
259741976,260105963,1
259741976,260106158,1
259741976,260106162,1
259741976,26479394,1
259741976,75609897,1
259741976,99734613,1
259744757,230584404,1
259744757,259741976,1
259744757,259744780,1
259744757,259744810,1
259744757,259744836,1
259744757,260105945,1
259744757,260105963,1
259744757,260106158,1
259744757,260106162,1
259744757,26479394,1
259744757,75609897,1
259744757,99734613,1
259744780,230584404,1
259744780,259741976,1
259744780,259744757,1
259744780,259744810,1
259744780,259744836,1
259744780,260105945,1
259744780,260105963,1
259744780,260106158,1
259744780,260106162,1
259744780,26479394,1
259744780,75609897,1
259744780,99734613,1
259744810,230584404,1
259744810,259741976,1
259744810,259744757,1
259744810,259744780,1
259744810,259744836,1
259744810,260105945,1
259744810,260105963,1
259744810,260106158,1
259744810,260106162,1
259744810,26479394,1
259744810,75609897,1
259744810,99734613,1
259744836,230584404,1
259744836,259741976,1
259744836,259744757,1
259744836,259744780,1
259744836,259744810,1
259744836,260105945,1
259744836,260105963,1
259744836,260106158,1
259744836,260106162,1
259744836,26479394,1
259744836,75609897,1
259744836,99734613,1
259768157,14802306,1
259768157,212215801,1
259781084,18406466,1
259799389,1747530,1
259803747,18406466,1
259805507,1707117,1
259839,1047376,1
259839,1207273,1
259839,1222387,1
259839,1342217,1
259839,1359002,1
259839,1450783,1
259839,1486016,1
259839,1669985,1
259839,259449,1
259839,259849,1
259849,1047376,1
259849,1207273,1
259849,1222387,1
259849,1342217,1
259849,1359002,1
259849,1450783,1
259849,1486016,1
259849,1669985,1
259849,259449,1
259849,259839,1
259904,1245225,1
259904,1433120,1
259904,1574129,1
259904,1649942,1
259904,1782225,1
259904,259909,1
259904,259911,1
259909,1245225,1
259909,1433120,1
259909,1574129,1
259909,1649942,1
259909,1782225,1
259909,259904,1
259909,259911,1
259911,1245225,1
259911,1433120,1
259911,1459983,1
259911,1574129,1
259911,1649942,1
259911,1782225,1
259911,259904,1
259911,259909,1
259914731,1730251,1
259935,1062083,1
259935,1179146,1
259935,1371317,1
259935,1450783,1
259935,1450789,1
259935,259449,1
259937,1036130,1
259937,1087848,1
259937,1234633,1
259937,1309632,1
259937,1340107,1
259937,1424651,1
259937,150182121,2
259937,1503339,1
259937,1614495,1
259937,1645229,1
259937,166587453,1
259937,1695593,1
259937,17465411,1
259937,183505518,1
259937,212979903,1
259937,215963025,2
259937,215963987,1
259937,215966062,1
259937,26722499,1
259937,27030065,1
259937,5374,1
259937,59082404,2
259937,86729729,1
259937,88943441,1
259941,1650284,1
259941,1696362,1
259941,1820883,1
259941,59348548,1
259941,6172,1
259947634,108891425,1
259949279,1864801,1
259949279,2041613,1
259951050,12877612,1
259951050,1670150,1
259964032,114585086,1
259964032,114585093,1
259964032,1442705,1
259964032,1612223,1
259964032,1656952,1
259964032,258780275,1
259966,1020290,1
259966,1206173,1
259966,1209572,1
259966,1523179,1
259966,1654268,2
259966,1766287,1
259966,252674,1
259966,252676,1
259966,252680,1
259979,1073333,1
259979,1125928,1
259979,1231427,1
259979,1277714,1
259979,1361631,1
259979,1558900,1
259979,1627298,1
259979,1641589,1
259979,999314,1
259988649,1417337,1
259988649,1720615,1
259988649,1777591,1
259988649,1849191,1
259988649,258532443,1
259990360,1366183,1
259990360,30492165,1
259998467,170386493,1
260000495,30492165,1
260005,1002572,1
260005,1045555,1
260005,1095990,1
260005,1154605,1
260005,1177853,1
260005,12631256,1
260005,1450348,1
260005,1676305,1
260005,1907918,1
260005,252196,1
260005,32459666,1
260044604,1614992,1
260044604,178870445,1
260062,1121487,1
260062,1128951,1
260062,1153552,1
260062,1462750,1
260105945,230584404,1
260105945,259741976,1
260105945,259744757,1
260105945,259744780,1
260105945,259744810,1
260105945,259744836,1
260105945,260105963,1
260105945,260106158,1
260105945,260106162,1
260105945,26479394,1
260105945,75609897,1
260105945,99734613,1
260105963,230584404,1
260105963,259741976,1
260105963,259744757,1
260105963,259744780,1
260105963,259744810,1
260105963,259744836,1
260105963,260105945,1
260105963,260106158,1
260105963,260106162,1
260105963,26479394,1
260105963,75609897,1
260105963,99734613,1
260106158,230584404,1
260106158,259741976,1
260106158,259744757,1
260106158,259744780,1
260106158,259744810,1
260106158,259744836,1
260106158,260105945,1
260106158,260105963,1
260106158,260106162,1
260106158,26479394,1
260106158,75609897,1
260106158,99734613,1
260106162,230584404,1
260106162,259741976,1
260106162,259744757,1
260106162,259744780,1
260106162,259744810,1
260106162,259744836,1
260106162,260105945,1
260106162,260105963,1
260106162,260106158,1
260106162,26479394,1
260106162,75609897,1
260106162,99734613,1
260114,1042934,2
260114,1228225,2
260114,1296139,3
260114,1380410,2
260114,1384076,2
260114,1700225,2
260114,183548446,1
260114,258613,2
260170,1025217,2
260170,1035354,2
260170,1036642,1
260170,1097426,1
260170,1285762,2
260170,1357968,1
260170,1399833,1
260170,1413634,1
260170,1451503,2
260170,1519841,1
260170,1603185,1
260170,1647464,1
260170,1693474,1
260170,1750720,1
260170,1752565,1
260170,1756162,1
260170,1796437,1
260170,1857130,1
260170,260174,1
260170,426928,1
260170,426931,1
260170,5726,1
260170,5869,1
260170,6662,2
260170,69199777,1
260170,69219661,1
260170,9586824,1
260174,1025217,1
260174,1035354,1
260174,1036642,1
260174,1285762,1
260174,1357968,1
260174,1451503,1
260174,1647464,1
260174,1756162,1
260174,260170,1
260174,5726,1
260174,5869,1
260174,6662,1
260174,9586824,1
260178548,1737465,1
260204992,1400454,1
260204992,253311033,1
260204992,260207574,1
260207574,1400454,1
260207574,253311033,1
260207574,260204992,1
260220117,1100129,1
260220117,1136030,1
260220117,1147389,1
260220117,244561336,1
260223002,220920294,1
260223002,253563579,1
260223002,260223292,1
260223292,220920294,1
260223292,253563579,1
260223292,260223002,1
260256,1769788,1
260256,1867751,1
260256,2047186,1
260256,2047204,1
260256,2047215,1
260256,2047224,1
260294,1001735,1
260294,1088258,1
260294,1143702,1
260294,1841029,1
260294,260296,1
260294,6384,1
260296,1001735,1
260296,1088258,2
260296,1143702,1
260296,172114812,1
260296,1761189,1
260296,1799352,1
260296,1841029,1
260296,1848353,1
260296,260294,1
260296,6384,2
260296,63977205,1
260316730,1539697,2
260340,1572931,1
260340,1643661,1
260340,1828979,1
260340,19678372,2
260340,29242074,1
260347824,1843650,1
260347824,192459801,1
260347824,260359733,1
260350227,1857855,1
260359733,1843650,1
260359733,192459801,1
260359733,260347824,1
260359975,164110896,1
260359975,260359993,1
260359975,260360019,1
260359993,164110896,1
260359993,260359975,1
260359993,260360019,1
260360019,164110896,1
260360019,260359975,1
260360019,260359993,1
260360081,1869626,1
260360081,260360097,1
260360097,1869626,1
260360097,260360081,1
260360789,1713891,1
260360789,260360821,1
260360821,1713891,1
260360821,260360789,1
260368536,1360781,1
260373594,163457427,1
260373594,1731986,1
260373594,260374869,1
260373594,260375008,1
260374869,163457427,1
260374869,1731986,1
260374869,260373594,1
260374869,260375008,1
260375008,163457427,1
260375008,1731986,1
260375008,260373594,1
260375008,260374869,1
260376691,1565518,1
260385723,20436255,1
260385723,226715257,1
260386,1030119,1
260386,1301006,1
260386,1335268,1
260386,2032675,1
260386,260388,1
260386,260390,1
260386,260394,1
260386,260396,1
260386,262100,1
260386,5263,1
260388,1030119,1
260388,1301006,1
260388,1335268,1
260388,2032675,1
260388,260386,1
260388,260390,1
260388,260394,1
260388,260396,1
260388,262100,1
260388,5263,1
260390,1030119,1
260390,1301006,1
260390,1335268,1
260390,2032675,1
260390,260386,1
260390,260388,1
260390,260394,1
260390,260396,1
260390,262100,1
260390,5263,1
260394,1030119,1
260394,1301006,1
260394,1335268,1
260394,2032675,1
260394,260386,1
260394,260388,1
260394,260390,1
260394,260396,1
260394,262100,1
260394,5263,1
260396,1030119,1
260396,1301006,1
260396,1335268,1
260396,2032675,1
260396,260386,1
260396,260388,1
260396,260390,1
260396,260394,1
260396,262100,1
260396,5263,1
260436435,1259326,1
260436435,1441891,1
260436435,1669426,1
260436435,1759708,1
260436435,185961194,1
260436435,194911290,1
260436435,20394961,1
260436435,267047279,1
260436435,92219995,1
260441424,1441306,1
260441424,1612301,1
260441424,1771246,1
260441424,1831225,1
260441424,213942017,1
260441424,214281990,1
260441424,256543277,1
260441424,258202480,1
260441424,260443773,1
260441424,260445240,1
260441424,260445789,1
260441424,27481076,1
260441424,84907540,1
260442,1037714,1
260442,1063908,1
260442,1074561,1
260442,1075964,1
260442,1111705,1
260442,1341412,1
260442,1497149,1
260442,1508866,1
260442,1582083,1
260442,5409,1
260443773,1441306,1
260443773,1612301,1
260443773,1771246,1
260443773,1831225,1
260443773,213942017,1
260443773,214281990,1
260443773,256543277,1
260443773,258202480,1
260443773,260441424,1
260443773,260445240,1
260443773,260445789,1
260443773,27481076,1
260443773,84907540,1
260445240,1441306,1
260445240,1612301,1
260445240,1771246,1
260445240,1831225,1
260445240,213942017,1
260445240,214281990,1
260445240,256543277,1
260445240,258202480,1
260445240,260441424,1
260445240,260443773,1
260445240,260445789,1
260445240,27481076,1
260445240,84907540,1
260445789,1441306,1
260445789,1612301,1
260445789,1771246,1
260445789,1831225,1
260445789,213942017,1
260445789,214281990,1
260445789,256543277,1
260445789,258202480,1
260445789,260441424,1
260445789,260443773,1
260445789,260445240,1
260445789,27481076,1
260445789,84907540,1
260458,1068044,2
260458,1141841,2
260458,1292373,2
260458,1363254,2
260458,1399463,2
260458,1415503,2
260458,1467436,2
260458,1523110,2
260458,1648951,2
260458,462973,2
26047240,1294559,1
26047240,26088117,1
260476,1031862,1
260476,1114973,1
260476,1379600,1
260476,1392012,1
260476,5291,1
260482,1078633,1
260482,1078832,1
260482,1174308,1
260482,253711,1
260482,253717,1
260482,253719,1
260482,260484,1
260482098,245818279,1
260482098,260482884,1
260482098,260485456,1
260482098,60659675,1
260482884,245818279,1
260482884,260482098,1
260482884,260485456,1
260482884,60659675,1
260484,1078633,1
260484,1078832,1
260484,1174308,1
260484,253711,1
260484,253717,1
260484,253719,1
260484,260482,1
260485456,245818279,1
260485456,260482098,1
260485456,260482884,1
260485456,60659675,1
260498368,1981436,1
260498368,70386702,1
260512986,1448784,1
260512986,1566132,1
260512986,234827108,1
260512986,261410122,1
260512986,37046659,1
260516,1026486,1
260516,1114213,1
260516,1270145,1
260516,1642512,1
260516,1862926,1
260516,250546,1
260516,254071,1
260516,260520,1
260516,51237593,1
260516,6350,1
260520,1026486,1
260520,1114213,1
260520,1270145,1
260520,1642512,1
260520,1862926,1
260520,250546,1
260520,254071,1
260520,260516,1
260520,6350,1
260520228,1521697,1
260520873,260520943,1
260520873,27359086,1
260520943,260520873,1
260520943,27359086,1
260586,1005783,1
260586,1033408,1
260586,1129408,1
260586,1203168,1
260586,1341075,1
260586,1377997,1
260586,1381453,1
260586,1460578,1
260586,1462953,1
260586,253189,1
260586,253191,1
260589860,1245167,1
260589860,1377320,1
260589860,1396524,1
260589860,1454970,1
260589860,1637289,1
260589860,1652458,1
260589860,1669661,1
260589860,1832833,1
260589860,1870683,1
260589860,245447290,1
260589860,29160756,1
260589860,87938362,1
260610,1061226,1
260610,1097145,1
260610,1115820,1
260610,1138467,1
260610,1166608,1
260610,1171578,1
260610,1174596,1
260610,1208730,1
260610,1244002,1
260610,1309431,1
260610,1334295,1
260610,1462505,1
260610,1474719,1
260610,1708654,1
260610,1771356,1
260610,1821462,1
260610,5171,1
260610,6196,1
260716,1046897,1
260716,16973525,1
260716,16973646,1
260716,16973673,1
260716,1763694,1
260716,1822273,1
260716,253225,1
260716,45626312,1
260716,998250,1
260716702,1871942,1
260762,1120745,1
260762,1177455,1
260762,1232432,1
260762,1246648,1
260762,1246939,1
260762,1273607,1
260762,1320777,1
260762,1348214,1
260762,1615659,1
260773555,1819564,2
260773555,260774773,1
260773555,403204900,1
260774773,1819564,1
260774773,260773555,1
260778862,179169472,1
260795158,251880420,1
260812840,1155215,1
260812840,1165193,1
260812840,127691880,1
260812840,1348946,2
260812840,1413744,1
260812840,1456742,1
260812840,15560059,1
260812840,1583123,1
260812840,16031887,1
260812840,258161932,1
260813947,1349032,1
260828,1450042,1
260834,1021022,1
260834,1053759,1
260834,1100790,1
260834,1184354,1
260834,1188342,1
260834,1201275,1
260834,1231079,1
260834,1240064,1
260834,1312078,1
260834,1343022,1
260834,1362090,1
260834,1422115,1
260834,1470896,1
260834,1489471,1
260834,1588071,1
260834,257843,1
260834,257847,1
260834,260838,1
260834,999118,1
260838,1021022,1
260838,1053759,1
260838,1100790,1
260838,1184354,1
260838,1188342,1
260838,1201275,1
260838,1231079,1
260838,1240064,1
260838,1312078,1
260838,1343022,1
260838,1362090,1
260838,1422115,1
260838,1470896,1
260838,1489471,1
260838,1588071,1
260838,257843,1
260838,257847,1
260838,260834,1
260838,999118,1
260878631,233992510,1
26088117,1294559,1
26088117,26047240,1
26088673,1455609,1
260908,1078382,1
260908,1558516,1
260908,1673332,1
260912,1042656,1
260912,1307554,1
260912,1415436,1
260912,153171122,1
260912,1558516,2
260912,1648658,1
260912,1716353,1
260912,1864849,1
260912,6954,1
260936640,1641162,1
260936640,234639955,1
260936753,1021621,1
260936753,1404971,1
260936753,68871444,1
260936753,69158760,1
260936753,69158813,1
260962,1046460,1
260962,1059117,1
260962,1079461,1
260962,1113595,1
260962,1262179,1
260962,1296313,1
260962,1344616,1
260962,1460018,1
260962,1543921,1
260962,1588907,1
260962,1596575,1
260962,1609405,1
260962,1615775,1
260962,1669661,1
260962,1675150,1
260962,1677717,1
260962,259225,1
260962,5539,1
260962,997404,1
260965714,1201528,1
260965714,1230796,1
260965714,1881001,1
260965714,2041282,1
260979084,27686870,1
260982,1041787,1
260982,1642227,1
260982,1891659,1
260986,128675209,1
260986,1404983,1
260986,1461421,1
260986,1609348,1
260986,213085972,1
260986,28955591,1
260986,35080505,1
260986,59533163,1
260997805,1043180,1
260997805,1468182,1
260997805,1699100,1
260997805,1722973,1
260997805,260997817,1
260997817,1043180,1
260997817,1468182,1
260997817,1699100,1
260997817,1722973,1
260997817,260997805,1
260998,1064185,1
260998,1064647,1
260998,1126113,1
260998,1231245,1
260998,1284952,1
260998,1303050,1
260998,1305050,1
260998,1315797,1
260998,1419340,1
260998,1550536,1
260998,1658040,1
260998,6759,1
260998,988327,1
261028032,1203168,1
261028032,1341075,1
261028032,209699512,1
261028032,227479647,1
261028032,39645438,1
261044,1028342,1
261044,1040207,1
261044,1058858,1
261044,1067525,1
261044,1108143,1
261044,1228860,1
261044,1270047,1
261044,1300969,1
261044,1328585,1
261044,1380107,1
261044,1381175,1
261044,1419317,1
261044,1523809,1
261044,1609679,1
261044,1757803,1
261044,257863,1
261044,257865,1
261044,257877,1
261044,257883,1
261059887,1675189,1
261059887,1762929,1
261059887,1833070,1
261059887,198472859,1
261059887,316504249,1
261070,1033753,1
261070,1080943,1
261070,1356736,1
261070,1423810,1
261070,1450133,1
261070,1467831,1
261070,1569473,1
261070,1580397,1
261070,252392,1
261070,257411,1
261070,259324,1
261070,261080,1
261070,261088,1
261070,5720,1
261070,998549,1
261071410,13798430,1
261071410,1465511,1
261080,1033753,1
261080,1080943,1
261080,1166941,1
261080,1250657,1
261080,1356736,2
261080,1423810,1
261080,1450133,1
261080,1467831,1
261080,1569473,1
261080,1580397,2
261080,214371581,1
261080,214448257,1
261080,214452185,1
261080,214725628,1
261080,236711892,1
261080,252392,1
261080,257411,1
261080,259324,1
261080,261070,1
261080,261088,1
261080,5720,1
261080,803113,1
261080,998549,1
261087265,1572744,1
261087265,1625760,1
261088,1033753,1
261088,1080943,1
261088,1356736,1
261088,1423810,1
261088,1450133,1
261088,1467831,1
261088,1569473,1
261088,1580397,1
261088,252392,1
261088,257411,1
261088,259324,1
261088,261070,1
261088,261080,1
261088,5720,1
261088,998549,1
261096210,1355692,1
261096210,158395626,1
261096210,239752033,1
261096210,239764142,1
261096210,239765238,2
261096210,30883528,1
261096210,318726266,1
261096210,324055890,1
261096210,48472116,1
261098,1194636,1
261098,1419665,1
261098,1581350,1
261098,1589789,1
261098,1774490,1
261098,257433,1
261098,988108,1
261104,1151797,1
261104,1245748,1
261104,1355072,1
261104,1374616,1
261104,1379203,1
261104,1531345,1
261104,1635725,1
261104,843155,1
261104,843159,1
261107427,2041356,1
261107554,1244501,1
261107554,1390560,1
261107554,1562428,1
261107554,16563477,1
261107554,1809030,1
261107554,278591740,1
261107554,278593526,1
261141538,1632131,1
261148,1024764,1
261148,1052168,1
261148,1184006,1
261148,1279639,1
261148,1299938,1
261148,1334947,1
261148,1428227,1
261148,1568272,1
261148,1579025,1
261148,1593016,1
261149083,1049370,1
261149083,1127084,1
261149083,1458623,1
261149083,14783115,1
261149083,1627627,1
261149083,1729868,1
261149083,1764901,1
261149083,1852659,1
261149083,32992088,1
261149083,390951513,1
261149083,9616463,1
261151413,1120673,1
261151413,1606218,1
261151413,1627552,1
261151413,1772342,1
261151413,1815789,1
261151413,188543204,1
261151413,239165639,1
261151413,268202250,1
261151413,280297024,1
261151413,331107071,1
261183813,1712341,1
261192,1021366,1
261192,1087153,1
261192,1096258,1
261192,1142298,1
261192,1231042,1
261192,1276949,1
261192,1349992,1
261192,1434488,1
261192,1660050,1
261192,1668992,1
261216983,135456057,1
261216983,80933916,1
261216983,87590725,1
261220,1006859,1
261220,1126962,1
261220,1187492,1
261220,1350634,1
261220,1372726,1
261220,1389911,1
261220,1612348,1
261220,261222,1
261220,817928,1
261220,817941,1
261222,1006859,1
261222,1126962,1
261222,1187492,1
261222,1350634,1
261222,1372726,1
261222,1389911,1
261222,1612348,1
261222,261220,1
261222,817928,1
261222,817941,1
261301646,1796822,1
26130832,1047328,1
26130832,1196054,1
26130832,155362654,1
26130832,1792805,1
26130832,30286208,1
26130888,1077864,1
26130888,1439092,1
26130888,1455344,1
26130888,1614394,1
26130888,1677037,1
26130888,73397623,2
26131113,125603737,1
26131113,125603807,1
261312,1209146,1
261312,1225200,1
261312,1243590,1
261312,1245634,1
261312,1352114,1
261312,1466037,1
261312,1585291,1
261312,1593789,1
261312,257563,1
261312,261322,1
261312,842123,1
261312,904454,1
261322,1209146,1
261322,1225200,1
261322,1243590,1
261322,1245634,1
261322,1352114,1
261322,1466037,1
261322,1585291,1
261322,1593789,1
261322,257563,1
261322,261312,1
261322,842123,1
261322,904454,1
261345444,1630078,1
261345444,834664,1
261350,1006851,1
261350,1023462,1
261350,1068072,1
261350,1088318,1
261350,1172609,1
261350,1209276,1
261350,1258304,1
261350,1264008,1
261350,1277785,1
261350,1354167,1
261350,1385445,1
261350,1462168,1
